id,t_sec,symbol,price,qty,taker_side,buyer,seller,bid,ask
950,422.030,STOCK2,96.00,1000,sell,T-041,T-028,96.00,165.00
951,422.307,STOCK1,91.00,500,sell,T-030,T-043,91.00,150.00
952,422.307,STOCK1,90.00,500,sell,T-011,T-043,91.00,150.00
953,423.578,STOCK1,90.00,1000,sell,T-011,T-043,90.00,150.00
954,426.701,STOCK1,91.00,240,sell,T-013,T-033,91.00,150.00
955,430.598,STOCK1,149.00,500,buy,T-015,T-030,91.00,149.00
956,430.598,STOCK1,149.00,500,buy,T-015,T-030,91.00,149.00
957,431.417,STOCK1,150.00,200,buy,T-049,T-036,91.00,150.00
958,431.671,STOCK1,150.00,800,buy,T-026,T-036,91.00,150.00
959,431.671,STOCK1,150.00,200,buy,T-026,T-036,91.00,150.00
960,432.077,STOCK1,150.00,200,buy,T-049,T-036,91.00,150.00
961,432.762,STOCK1,150.00,200,buy,T-049,T-036,91.00,150.00
962,433.715,STOCK1,150.00,200,buy,T-049,T-036,91.00,150.00
963,434.578,STOCK1,150.00,200,buy,T-049,T-036,91.00,150.00
964,435.222,STOCK1,150.00,100,buy,T-049,T-038,91.00,150.00
965,435.222,STOCK1,150.00,100,buy,T-049,T-016,91.00,150.00
966,435.455,STOCK1,91.00,760,sell,T-013,T-028,91.00,150.00
967,435.455,STOCK1,85.00,4000,sell,T-016,T-028,91.00,150.00
968,435.455,STOCK1,83.00,100,sell,T-019,T-028,91.00,150.00
969,435.455,STOCK1,83.00,100,sell,T-019,T-028,91.00,150.00
970,435.455,STOCK1,83.00,40,sell,T-019,T-028,91.00,150.00
971,435.889,STOCK1,150.00,200,buy,T-049,T-016,83.00,150.00
972,436.425,STOCK1,150.00,200,buy,T-049,T-016,92.00,150.00
973,436.931,STOCK1,150.00,200,buy,T-049,T-016,92.00,150.00
974,437.488,STOCK1,150.00,200,buy,T-049,T-016,92.00,150.00
975,438.022,STOCK1,150.00,200,buy,T-049,T-016,92.00,150.00
976,438.506,STOCK1,150.00,200,buy,T-049,T-016,83.00,150.00
977,438.674,STOCK1,83.00,60,sell,T-019,T-028,83.00,150.00
978,438.674,STOCK1,83.00,100,sell,T-019,T-028,83.00,150.00
979,438.674,STOCK1,83.00,100,sell,T-019,T-028,83.00,150.00
980,438.674,STOCK1,83.00,100,sell,T-019,T-028,83.00,150.00
981,438.674,STOCK1,83.00,100,sell,T-019,T-028,83.00,150.00
982,438.674,STOCK1,82.00,4000,sell,T-051,T-028,83.00,150.00
983,438.674,STOCK1,82.00,540,sell,T-036,T-028,83.00,150.00
984,438.836,STOCK1,150.00,200,buy,T-049,T-016,82.00,150.00
985,439.697,STOCK1,150.00,200,buy,T-049,T-016,82.00,150.00
986,440.548,STOCK1,150.00,200,buy,T-049,T-016,82.00,150.00
987,440.941,STOCK1,150.00,100,buy,T-024,T-016,82.00,150.00
988,441.115,STOCK1,155.50,100,buy,T-015,T-045,82.00,155.50
989,441.115,STOCK1,155.50,200,buy,T-015,T-045,82.00,155.50
990,441.115,STOCK1,156.00,700,buy,T-015,T-031,82.00,155.50
991,441.297,STOCK1,156.00,300,buy,T-015,T-031,82.00,156.00
992,441.297,STOCK1,156.00,700,buy,T-015,T-031,82.00,156.00
993,441.417,STOCK1,156.00,200,buy,T-049,T-031,82.00,156.00
994,441.437,STOCK1,156.00,100,buy,T-015,T-031,82.00,156.00
995,441.437,STOCK1,158.00,900,buy,T-015,T-032,82.00,156.00
996,442.143,STOCK1,82.00,460,sell,T-036,T-028,82.00,158.00
997,442.143,STOCK1,82.00,1000,sell,T-036,T-028,82.00,158.00
998,442.143,STOCK1,82.00,1000,sell,T-036,T-028,82.00,158.00
999,442.143,STOCK1,82.00,1000,sell,T-036,T-028,82.00,158.00
1000,442.143,STOCK1,80.50,100,sell,T-045,T-028,82.00,158.00
1001,442.143,STOCK1,80.00,100,sell,T-019,T-028,82.00,158.00
1002,442.143,STOCK1,80.00,100,sell,T-019,T-028,82.00,158.00
1003,442.143,STOCK1,80.00,100,sell,T-019,T-028,82.00,158.00
1004,442.143,STOCK1,80.00,100,sell,T-019,T-028,82.00,158.00
1005,442.143,STOCK1,80.00,1040,sell,T-016,T-028,82.00,158.00
1006,445.446,STOCK2,150.00,500,buy,T-003,T-041,100.00,150.00
1007,445.848,STOCK2,150.00,500,buy,T-003,T-041,100.00,150.00
1008,446.293,STOCK2,150.00,500,buy,T-003,T-041,100.00,150.00
1009,446.415,STOCK2,150.00,500,buy,T-003,T-041,100.00,150.00
1010,446.507,STOCK1,80.00,2000,sell,T-016,T-002,80.00,155.00
1011,446.589,STOCK2,150.00,500,buy,T-003,T-041,100.00,150.00
1012,447.245,STOCK1,81.00,500,sell,T-030,T-002,81.00,155.00
1013,447.245,STOCK1,80.00,1500,sell,T-016,T-002,81.00,155.00
1014,447.515,STOCK2,150.00,100,buy,T-047,T-041,100.00,150.00
1015,447.688,STOCK2,150.00,400,buy,T-015,T-041,100.00,150.00
1016,447.688,STOCK2,150.00,600,buy,T-015,T-041,100.00,150.00
1017,448.034,STOCK2,150.00,100,buy,T-047,T-041,100.00,150.00
1018,448.388,STOCK2,150.00,100,buy,T-047,T-041,100.00,150.00
1019,448.418,STOCK2,150.00,100,buy,T-024,T-041,100.00,150.00
1020,448.641,STOCK2,150.00,100,buy,T-047,T-041,100.00,150.00
1021,448.782,STOCK2,150.00,100,buy,T-047,T-041,100.00,150.00
1022,448.904,STOCK2,150.00,100,buy,T-024,T-041,100.00,150.00
1023,448.935,STOCK2,150.00,100,buy,T-047,T-041,100.00,150.00
1024,448.956,STOCK1,80.00,460,sell,T-016,T-002,80.00,155.00
1025,448.956,STOCK1,80.00,1000,sell,T-031,T-002,80.00,155.00
1026,448.956,STOCK1,80.00,540,sell,T-031,T-002,80.00,155.00
1027,449.047,STOCK2,150.00,100,buy,T-024,T-041,100.00,150.00
1028,449.087,STOCK1,155.00,100,buy,T-049,T-019,80.00,155.00
1029,449.087,STOCK1,158.00,100,buy,T-049,T-032,80.00,155.00
1030,449.117,STOCK2,150.00,100,buy,T-047,T-041,100.00,150.00
1031,449.269,STOCK2,150.00,100,buy,T-024,T-041,100.00,150.00
1032,449.463,STOCK2,150.00,400,buy,T-003,T-041,100.00,150.00
1033,449.463,STOCK2,150.00,100,buy,T-003,T-041,100.00,150.00
1034,449.573,STOCK2,150.00,100,buy,T-024,T-041,100.00,150.00
1035,449.624,STOCK2,150.00,500,buy,T-003,T-041,100.00,150.00
1036,449.635,STOCK2,150.00,300,buy,T-015,T-041,100.00,150.00
1037,449.635,STOCK2,150.00,700,buy,T-015,T-041,100.00,150.00
1038,449.795,STOCK2,150.00,100,buy,T-047,T-041,100.00,150.00
1039,449.795,STOCK2,150.00,200,buy,T-003,T-041,100.00,150.00
1040,449.795,STOCK2,150.00,300,buy,T-003,T-041,100.00,150.00
1041,449.956,STOCK2,150.00,100,buy,T-047,T-041,100.00,150.00
1042,449.996,STOCK2,150.00,500,buy,T-003,T-041,100.00,150.00
1043,450.087,STOCK2,150.00,100,buy,T-047,T-041,100.00,150.00
1044,450.573,STOCK2,150.00,100,buy,T-047,T-041,100.00,150.00
1045,450.708,STOCK2,150.00,900,buy,T-015,T-041,100.00,150.00
1046,450.708,STOCK2,150.00,100,buy,T-015,T-036,100.00,150.00
1047,450.728,STOCK2,150.00,100,buy,T-047,T-036,100.00,150.00
1048,450.899,STOCK2,150.00,100,buy,T-047,T-036,100.00,150.00
1049,450.899,STOCK2,150.00,500,buy,T-003,T-036,100.00,150.00
1050,451.022,STOCK2,150.00,100,buy,T-024,T-036,100.00,150.00
1051,451.054,STOCK2,150.00,100,buy,T-047,T-036,100.00,150.00
1052,451.216,STOCK2,150.00,100,buy,T-047,T-036,100.00,150.00
1053,451.246,STOCK2,150.00,500,buy,T-003,T-036,100.00,150.00
1054,451.276,STOCK1,81.00,1000,sell,T-013,T-002,81.00,159.00
1055,451.276,STOCK1,80.00,460,sell,T-031,T-002,81.00,159.00
1056,451.276,STOCK1,76.00,100,sell,T-055,T-002,81.00,159.00
1057,451.276,STOCK1,76.00,100,sell,T-055,T-002,81.00,159.00
1058,451.276,STOCK1,75.00,50,sell,T-045,T-002,81.00,159.00
1059,451.276,STOCK1,75.00,50,sell,T-045,T-002,81.00,159.00
1060,451.276,STOCK1,71.00,240,sell,T-041,T-002,81.00,159.00
1061,451.336,STOCK1,159.00,200,buy,T-049,T-031,71.00,159.00
1062,451.396,STOCK2,150.00,100,buy,T-047,T-036,100.00,150.00
1063,451.597,STOCK2,150.00,100,buy,T-047,T-036,100.00,150.00
1064,451.747,STOCK2,150.00,100,buy,T-047,T-036,100.00,150.00
1065,451.898,STOCK2,150.00,100,buy,T-015,T-036,100.00,150.00
1066,451.898,STOCK2,150.00,900,buy,T-015,T-036,100.00,150.00
1067,451.949,STOCK2,150.00,100,buy,T-047,T-036,100.00,150.00
1068,452.081,STOCK2,162.00,100,buy,T-003,T-046,100.00,162.00
1069,452.081,STOCK2,165.00,400,buy,T-003,T-013,100.00,162.00
1070,452.111,STOCK2,165.00,100,buy,T-047,T-013,100.00,165.00
1071,452.292,STOCK2,160.00,100,buy,T-047,T-032,100.00,160.00
1072,454.716,STOCK2,160.00,200,buy,T-052,T-032,100.00,160.00
1073,455.657,STOCK1,140.00,200,buy,T-049,T-040,81.00,140.00
1074,455.929,STOCK2,160.00,700,buy,T-026,T-032,100.00,160.00
1075,455.929,STOCK2,160.00,300,buy,T-026,T-032,100.00,160.00
1076,455.960,STOCK2,160.00,200,buy,T-052,T-032,100.00,160.00
1077,457.146,STOCK1,140.00,200,buy,T-049,T-040,81.00,140.00
1078,457.654,STOCK1,140.00,200,buy,T-049,T-040,81.00,140.00
1079,457.845,STOCK1,140.00,200,buy,T-049,T-040,81.00,140.00
1080,458.201,STOCK1,140.00,200,buy,T-049,T-040,81.00,140.00
1081,458.382,STOCK1,140.00,200,buy,T-049,T-040,81.00,140.00
1082,458.908,STOCK1,138.00,200,buy,T-049,T-030,81.00,138.00
1083,459.049,STOCK2,159.00,1000,buy,T-015,T-041,100.00,159.00
1084,459.314,STOCK2,159.00,1000,buy,T-015,T-041,100.00,159.00
1085,459.538,STOCK2,160.00,500,buy,T-026,T-032,100.00,160.00
1086,459.538,STOCK2,160.00,500,buy,T-026,T-032,100.00,160.00
1087,459.701,STOCK1,138.00,200,buy,T-049,T-030,81.00,138.00
1088,459.802,STOCK2,160.00,500,buy,T-015,T-032,100.00,160.00
1089,459.802,STOCK2,165.00,400,buy,T-015,T-013,100.00,160.00
1090,459.802,STOCK2,165.00,100,buy,T-015,T-045,100.00,160.00
1091,459.903,STOCK1,138.00,100,buy,T-049,T-030,81.00,138.00
1092,459.903,STOCK1,140.00,100,buy,T-049,T-040,81.00,138.00
1093,460.266,STOCK1,140.00,200,buy,T-049,T-040,81.00,140.00
1094,460.933,STOCK2,166.00,1000,buy,T-015,T-040,100.00,166.00
1095,460.974,STOCK1,140.00,200,buy,T-049,T-040,81.00,140.00
1096,461.166,STOCK1,140.00,200,buy,T-049,T-040,81.00,140.00
1097,461.369,STOCK1,140.00,100,buy,T-049,T-040,81.00,140.00
1098,461.369,STOCK1,140.00,100,buy,T-049,T-040,81.00,140.00
1099,464.606,STOCK2,166.00,1000,buy,T-015,T-040,100.00,166.00
1100,466.603,STOCK1,140.00,200,buy,T-049,T-040,82.00,140.00
1101,469.196,STOCK1,140.00,200,buy,T-049,T-040,82.00,140.00
1102,470.675,STOCK1,140.00,100,buy,T-024,T-040,82.00,140.00
1103,470.919,STOCK1,140.00,100,buy,T-024,T-040,82.00,140.00
1104,472.865,STOCK1,130.00,100,buy,T-024,T-029,82.10,130.00
1105,473.048,STOCK1,130.00,100,buy,T-024,T-029,82.10,130.00
1106,473.290,STOCK1,130.00,100,buy,T-024,T-029,82.10,130.00
1107,473.451,STOCK1,130.00,100,buy,T-024,T-029,82.10,130.00
1108,473.622,STOCK1,130.00,100,buy,T-024,T-029,82.10,130.00
1109,473.784,STOCK1,130.00,100,buy,T-024,T-029,82.10,130.00
1110,473.985,STOCK1,130.00,100,buy,T-024,T-029,82.10,130.00
1111,475.912,STOCK1,130.00,300,buy,T-015,T-029,82.10,130.00
1112,475.912,STOCK1,139.00,100,buy,T-015,T-046,82.10,130.00
1113,475.912,STOCK1,139.00,100,buy,T-015,T-046,82.10,130.00
1114,475.912,STOCK1,139.00,100,buy,T-015,T-046,82.10,130.00
1115,475.912,STOCK1,139.00,100,buy,T-015,T-046,82.10,130.00
1116,475.912,STOCK1,139.00,100,buy,T-015,T-046,82.10,130.00
1117,475.912,STOCK1,139.00,100,buy,T-015,T-046,82.10,130.00
1118,475.912,STOCK1,139.00,100,buy,T-015,T-046,82.10,130.00
1119,476.917,STOCK1,139.00,100,buy,T-024,T-046,82.10,139.00
1120,477.100,STOCK1,139.00,100,buy,T-024,T-046,82.10,139.00
1121,477.892,STOCK1,139.00,100,buy,T-015,T-046,82.10,139.00
1122,477.892,STOCK1,140.00,300,buy,T-015,T-040,82.10,139.00
1123,477.892,STOCK1,140.00,600,buy,T-015,T-040,82.10,139.00
1124,477.972,STOCK1,140.00,100,buy,T-024,T-040,82.10,140.00
1125,478.853,STOCK1,140.00,300,buy,T-015,T-040,82.10,140.00
1126,478.853,STOCK1,140.00,700,buy,T-015,T-040,82.10,140.00
1127,480.098,STOCK1,140.00,300,buy,T-015,T-040,82.10,140.00
1128,480.098,STOCK1,140.00,700,buy,T-015,T-040,82.10,140.00
1129,480.986,STOCK1,140.00,100,buy,T-024,T-040,82.10,140.00
1130,481.189,STOCK1,140.00,100,buy,T-024,T-040,82.10,140.00
1131,481.380,STOCK1,140.00,100,buy,T-024,T-040,82.10,140.00
1132,481.591,STOCK1,140.00,100,buy,T-024,T-040,82.10,140.00
1133,486.595,STOCK2,160.00,1000,buy,T-026,T-051,105.00,160.00
1134,486.685,STOCK2,160.00,500,buy,T-003,T-051,105.00,160.00
1135,486.999,STOCK2,160.00,1000,buy,T-015,T-051,105.00,160.00
1136,487.398,STOCK2,160.00,1000,buy,T-026,T-051,105.00,160.00
1137,487.691,STOCK2,160.00,500,buy,T-015,T-051,105.00,160.00
1138,487.691,STOCK2,165.00,100,buy,T-015,T-046,105.00,160.00
1139,487.691,STOCK2,165.00,100,buy,T-015,T-046,105.00,160.00
1140,487.691,STOCK2,165.00,100,buy,T-015,T-046,105.00,160.00
1141,487.691,STOCK2,165.00,100,buy,T-015,T-046,105.00,160.00
1142,487.691,STOCK2,165.00,100,buy,T-015,T-046,105.00,160.00
1143,488.615,STOCK2,165.75,1000,buy,T-015,T-011,107.00,165.75
1144,491.335,STOCK1,134.00,1000,buy,T-015,T-008,82.10,134.00
1145,491.783,STOCK1,134.00,1000,buy,T-026,T-008,82.10,134.00
1146,491.937,STOCK1,135.00,1000,buy,T-015,T-016,82.10,135.00
1147,492.210,STOCK1,135.00,1000,buy,T-026,T-016,82.10,135.00
1148,492.450,STOCK1,135.00,1000,buy,T-015,T-016,82.10,135.00
1149,492.833,STOCK1,135.00,1000,buy,T-026,T-016,82.10,135.00
1150,492.977,STOCK1,135.00,1000,buy,T-015,T-016,82.10,135.00
1151,493.171,STOCK1,138.00,100,buy,T-024,T-032,82.10,138.00
1152,493.293,STOCK1,138.00,900,buy,T-015,T-032,82.10,138.00
1153,493.293,STOCK1,139.00,100,buy,T-015,T-031,82.10,138.00
1154,493.879,STOCK1,139.00,900,buy,T-015,T-031,82.10,139.00
1155,493.879,STOCK1,139.00,100,buy,T-015,T-031,82.10,139.00
1156,494.294,STOCK2,107.00,165,sell,T-030,T-002,107.00,165.75
1157,494.294,STOCK2,107.00,165,sell,T-030,T-002,107.00,165.75
1158,494.294,STOCK2,105.00,1670,sell,T-051,T-002,107.00,165.75
1159,494.345,STOCK1,139.00,900,buy,T-015,T-031,82.10,139.00
1160,494.345,STOCK1,140.00,100,buy,T-015,T-040,82.10,139.00
1161,494.822,STOCK1,140.00,800,buy,T-015,T-040,82.10,140.00
1162,494.822,STOCK1,140.00,200,buy,T-015,T-016,82.10,140.00
1163,495.288,STOCK1,140.00,100,buy,T-024,T-016,82.10,140.00
1164,495.528,STOCK1,140.00,1000,buy,T-015,T-016,82.10,140.00
1165,495.874,STOCK1,140.00,100,buy,T-024,T-016,82.10,140.00
1166,496.833,STOCK1,140.00,3600,buy,T-028,T-016,82.10,140.00
1167,496.833,STOCK1,140.00,1000,buy,T-028,T-041,82.10,140.00
1168,496.833,STOCK1,150.00,400,buy,T-028,T-031,82.10,140.00
1169,497.332,STOCK1,140.00,1000,buy,T-028,T-041,82.10,140.00
1170,497.332,STOCK1,150.00,600,buy,T-028,T-031,82.10,140.00
1171,497.332,STOCK1,150.00,1000,buy,T-028,T-031,82.10,140.00
1172,497.332,STOCK1,150.00,1000,buy,T-028,T-036,82.10,140.00
1173,497.332,STOCK1,150.00,1000,buy,T-028,T-036,82.10,140.00
1174,497.332,STOCK1,150.00,400,buy,T-028,T-036,82.10,140.00
1175,497.810,STOCK1,140.00,1000,buy,T-028,T-041,82.10,140.00
1176,497.810,STOCK1,149.00,1000,buy,T-028,T-032,82.10,140.00
1177,497.810,STOCK1,150.00,600,buy,T-028,T-036,82.10,140.00
1178,497.810,STOCK1,150.00,1000,buy,T-028,T-036,82.10,140.00
1179,497.810,STOCK1,150.00,1000,buy,T-028,T-036,82.10,140.00
1180,497.810,STOCK1,155.00,100,buy,T-028,T-019,82.10,140.00
1181,497.810,STOCK1,155.00,100,buy,T-028,T-019,82.10,140.00
1182,497.810,STOCK1,155.00,200,buy,T-028,T-013,82.10,140.00
1183,498.042,STOCK1,155.00,800,buy,T-015,T-013,82.10,155.00
1184,498.042,STOCK1,158.00,200,buy,T-015,T-030,82.10,155.00
1185,500.373,STOCK2,110.00,100,buy,T-024,T-051,105.00,110.00
1186,500.838,STOCK2,110.00,100,buy,T-024,T-051,105.00,110.00
1187,501.000,STOCK2,110.00,100,buy,T-024,T-051,105.00,110.00
1188,501.231,STOCK2,110.00,100,buy,T-024,T-051,105.00,110.00
1189,501.362,STOCK2,110.00,100,buy,T-024,T-051,105.00,110.00
1190,501.494,STOCK2,105.00,2000,sell,T-051,T-002,105.00,110.00
1191,501.524,STOCK2,110.00,100,buy,T-024,T-051,105.00,110.00
1192,501.686,STOCK2,110.00,100,buy,T-024,T-051,105.00,110.00
1193,501.889,STOCK2,110.00,100,buy,T-024,T-051,105.00,110.00
1194,501.939,STOCK1,83.00,200,sell,T-029,T-052,83.00,140.00
1195,502.009,STOCK2,110.00,100,buy,T-024,T-051,105.00,110.00
1196,502.051,STOCK2,105.00,330,sell,T-051,T-002,105.00,161.00
1197,502.051,STOCK2,101.00,500,sell,T-030,T-002,105.00,161.00
1198,502.051,STOCK2,100.00,1000,sell,T-036,T-002,105.00,161.00
1199,502.051,STOCK2,100.00,170,sell,T-036,T-002,105.00,161.00
1200,502.191,STOCK2,161.00,100,buy,T-024,T-031,100.00,161.00
1201,502.415,STOCK2,161.00,100,buy,T-024,T-031,100.00,161.00
1202,502.546,STOCK2,100.00,830,sell,T-036,T-002,100.00,161.00
1203,502.546,STOCK2,100.00,1000,sell,T-036,T-002,100.00,161.00
1204,502.546,STOCK2,100.00,170,sell,T-036,T-002,100.00,161.00
1205,503.222,STOCK2,100.00,830,sell,T-036,T-002,100.00,161.00
1206,503.222,STOCK2,100.00,1000,sell,T-036,T-002,100.00,161.00
1207,503.222,STOCK2,100.00,170,sell,T-036,T-002,100.00,161.00
1208,505.959,STOCK1,84.00,100,sell,T-019,T-052,84.00,140.00
1209,505.959,STOCK1,84.00,100,sell,T-019,T-052,84.00,140.00
1210,506.486,STOCK1,140.00,1000,buy,T-042,T-041,84.00,140.00
1211,506.486,STOCK1,140.00,300,buy,T-042,T-041,84.00,140.00
1212,507.539,STOCK2,160.00,1000,buy,T-015,T-040,110.00,160.00
1213,508.695,STOCK2,159.00,165,buy,T-026,T-030,110.00,159.00
1214,508.695,STOCK2,160.00,835,buy,T-026,T-040,110.00,159.00
1215,510.252,STOCK2,159.00,165,buy,T-026,T-030,110.00,159.00
1216,510.252,STOCK2,160.00,165,buy,T-026,T-040,110.00,159.00
1217,510.252,STOCK2,160.00,670,buy,T-026,T-040,110.00,159.00
1218,511.342,STOCK2,110.00,1000,sell,T-051,T-048,110.00,160.00
1219,512.062,STOCK1,85.00,200,sell,T-032,T-052,85.00,135.00
1220,514.232,STOCK1,135.00,1000,buy,T-015,T-016,85.00,135.00
1221,514.517,STOCK2,110.00,2000,sell,T-051,T-002,110.00,159.00
1222,515.944,STOCK1,135.00,1000,buy,T-015,T-016,85.10,135.00
1223,517.018,STOCK1,134.00,100,buy,T-015,T-046,85.10,134.00
1224,517.018,STOCK1,134.00,100,buy,T-015,T-046,85.10,134.00
1225,517.018,STOCK1,134.00,100,buy,T-015,T-046,85.10,134.00
1226,517.018,STOCK1,134.00,100,buy,T-015,T-046,85.10,134.00
1227,517.018,STOCK1,135.00,600,buy,T-015,T-016,85.10,134.00
1228,519.508,STOCK1,134.00,100,buy,T-026,T-046,86.10,134.00
1229,519.508,STOCK1,134.00,100,buy,T-026,T-046,86.10,134.00
1230,519.508,STOCK1,134.00,100,buy,T-026,T-046,86.10,134.00
1231,519.508,STOCK1,134.00,100,buy,T-026,T-046,86.10,134.00
1232,519.508,STOCK1,134.00,100,buy,T-026,T-046,86.10,134.00
1233,519.508,STOCK1,135.00,500,buy,T-026,T-016,86.10,134.00
1234,520.246,STOCK2,155.00,500,buy,T-003,T-032,110.00,155.00
1235,520.936,STOCK2,155.00,500,buy,T-003,T-032,110.00,155.00
1236,523.661,STOCK1,134.00,100,buy,T-015,T-046,86.10,134.00
1237,523.661,STOCK1,134.00,100,buy,T-015,T-046,86.10,134.00
1238,523.661,STOCK1,134.00,100,buy,T-015,T-046,86.10,134.00
1239,523.661,STOCK1,134.00,100,buy,T-015,T-046,86.10,134.00
1240,523.661,STOCK1,134.00,100,buy,T-015,T-046,86.10,134.00
1241,523.661,STOCK1,134.00,100,buy,T-015,T-046,86.10,134.00
1242,523.661,STOCK1,134.00,100,buy,T-015,T-046,86.10,134.00
1243,523.661,STOCK1,134.00,100,buy,T-015,T-046,86.10,134.00
1244,523.661,STOCK1,135.00,200,buy,T-015,T-016,86.10,134.00
1245,523.671,STOCK2,155.00,500,buy,T-003,T-032,110.00,155.00
1246,524.227,STOCK2,155.00,500,buy,T-003,T-032,110.00,155.00
1247,524.986,STOCK1,134.00,100,buy,T-015,T-046,88.00,134.00
1248,524.986,STOCK1,134.00,100,buy,T-015,T-046,88.00,134.00
1249,524.986,STOCK1,134.00,100,buy,T-015,T-046,88.00,134.00
1250,524.986,STOCK1,134.00,100,buy,T-015,T-046,88.00,134.00
1251,524.986,STOCK1,134.00,100,buy,T-015,T-046,88.00,134.00
1252,524.986,STOCK1,135.00,500,buy,T-015,T-016,88.00,134.00
1253,525.375,STOCK1,88.00,200,sell,T-051,T-052,88.00,134.00
1254,525.589,STOCK1,134.00,100,buy,T-015,T-046,88.00,134.00
1255,525.589,STOCK1,134.00,100,buy,T-015,T-046,88.00,134.00
1256,525.589,STOCK1,135.00,300,buy,T-015,T-016,88.00,134.00
1257,525.589,STOCK1,139.90,100,buy,T-015,T-045,88.00,134.00
1258,525.589,STOCK1,149.00,400,buy,T-015,T-032,88.00,134.00
1259,526.236,STOCK1,134.00,100,buy,T-015,T-046,88.00,134.00
1260,526.236,STOCK1,149.00,600,buy,T-015,T-032,88.00,134.00
1261,526.236,STOCK1,149.00,300,buy,T-015,T-032,88.00,134.00
1262,526.754,STOCK2,159.00,165,buy,T-026,T-030,110.00,159.00
1263,526.754,STOCK2,159.00,165,buy,T-026,T-030,110.00,159.00
1264,526.754,STOCK2,159.00,165,buy,T-026,T-030,110.00,159.00
1265,526.754,STOCK2,160.00,330,buy,T-026,T-040,110.00,159.00
1266,526.754,STOCK2,160.00,175,buy,T-026,T-013,110.00,159.00
1267,527.358,STOCK1,149.00,700,buy,T-015,T-032,88.00,149.00
1268,527.358,STOCK1,158.00,300,buy,T-015,T-030,88.00,149.00
1269,528.306,STOCK2,160.00,825,buy,T-026,T-013,110.00,160.00
1270,528.306,STOCK2,161.00,175,buy,T-026,T-031,110.00,160.00
1271,528.509,STOCK2,110.00,1000,sell,T-051,T-028,110.00,161.00
1272,528.509,STOCK2,100.00,830,sell,T-036,T-028,110.00,161.00
1273,528.509,STOCK2,100.00,1000,sell,T-036,T-028,110.00,161.00
1274,528.509,STOCK2,100.00,1000,sell,T-036,T-028,110.00,161.00
1275,528.509,STOCK2,95.50,150,sell,T-045,T-028,110.00,161.00
1276,528.509,STOCK2,95.00,100,sell,T-055,T-028,110.00,161.00
1277,528.509,STOCK2,95.00,100,sell,T-055,T-028,110.00,161.00
1278,528.509,STOCK2,95.00,100,sell,T-055,T-028,110.00,161.00
1279,528.509,STOCK2,95.00,100,sell,T-055,T-028,110.00,161.00
1280,528.509,STOCK2,95.00,500,sell,T-055,T-028,110.00,161.00
1281,528.509,STOCK2,95.00,120,sell,T-055,T-028,110.00,161.00
1282,541.467,STOCK1,90.30,100,sell,T-019,T-010,90.30,155.00
1283,546.157,STOCK1,92.00,50,sell,T-031,T-025,92.00,154.00
1284,547.176,STOCK2,155.00,100,buy,T-024,T-011,100.00,155.00
1285,547.420,STOCK1,92.00,50,sell,T-031,T-025,92.00,154.00
1286,547.611,STOCK2,155.00,500,buy,T-003,T-011,100.00,155.00
1287,548.625,STOCK1,92.00,50,sell,T-031,T-025,92.00,150.00
1288,550.237,STOCK2,155.00,100,buy,T-024,T-011,100.00,155.00
1289,550.802,STOCK2,100.00,1300,sell,T-011,T-042,100.00,155.00
1290,551.311,STOCK1,93.00,50,sell,T-041,T-025,93.00,150.00
1291,552.068,STOCK2,155.00,200,buy,T-052,T-011,100.00,155.00
1292,552.471,STOCK1,149.00,500,buy,T-028,T-030,93.00,149.00
1293,552.471,STOCK1,150.00,100,buy,T-028,T-019,93.00,149.00
1294,552.471,STOCK1,152.00,4400,buy,T-028,T-051,93.00,149.00
1295,552.911,STOCK1,93.00,50,sell,T-041,T-025,93.00,152.00
1296,553.396,STOCK2,155.00,100,buy,T-024,T-011,100.00,155.00
1297,553.770,STOCK2,155.00,100,buy,T-024,T-011,100.00,155.00
1298,553.924,STOCK1,93.00,50,sell,T-041,T-025,93.00,152.00
1299,553.954,STOCK2,155.00,100,buy,T-024,T-011,100.00,155.00
1300,555.138,STOCK2,155.00,200,buy,T-052,T-011,100.00,155.00
1301,555.846,STOCK1,149.00,200,buy,T-049,T-030,93.00,149.00
1302,556.421,STOCK2,100.00,500,sell,T-011,T-055,100.00,150.00
1303,557.073,STOCK1,93.00,50,sell,T-041,T-025,93.00,149.00
1304,557.497,STOCK1,93.00,800,sell,T-041,T-002,93.00,149.00
1305,557.497,STOCK1,93.00,1000,sell,T-041,T-002,93.00,149.00
1306,557.497,STOCK1,93.00,200,sell,T-041,T-002,93.00,149.00
1307,558.175,STOCK2,150.00,100,buy,T-024,T-032,100.00,150.00
1308,558.185,STOCK1,93.00,800,sell,T-041,T-002,93.00,149.00
1309,558.185,STOCK1,93.00,1000,sell,T-041,T-002,93.00,149.00
1310,558.185,STOCK1,93.00,200,sell,T-013,T-002,93.00,149.00
1311,558.316,STOCK2,150.00,100,buy,T-024,T-032,100.00,150.00
1312,558.478,STOCK2,150.00,500,buy,T-003,T-032,100.00,150.00
1313,559.210,STOCK1,93.00,500,sell,T-013,ME,93.00,149.00
1314,560.557,STOCK1,93.50,100,sell,T-046,T-047,93.50,149.00
1315,560.597,STOCK2,150.00,300,buy,T-026,T-032,100.00,150.00
1316,560.597,STOCK2,155.00,700,buy,T-026,T-011,100.00,150.00
