t_sec,stock1,stock2
1429,319.5,87
1430,319.5,87
1431,319.5,87
1432,319.5,87
1433,319.5,87
1434,319.5,87
1435,319.5,87
1436,319.5,87
1437,319.5,87
1438,319.5,87
1439,319.5,87
1440,319.5,87
1441,319.5,87
1442,319.5,87
1443,319.5,87
1444,319.5,87
1445,319.5,87
1446,319.5,87
1447,319.5,87
1448,319.5,87
1449,319.5,87
1450,319.5,87
1451,319.5,87
1452,319.5,87
1453,319.5,87
1454,319.5,87
1455,319.5,87
1456,319.5,87
1457,319.5,87
1458,319.5,87
1459,319.5,87
1460,319.5,87
1461,319.5,87
1462,319.5,87
1463,319.5,87
1464,319.5,87
1465,319.5,87
1466,319.5,87
1467,319.5,87
1468,319.5,87
1469,319.5,87
1470,319.5,87
1471,319.5,87
1472,319.5,87
1473,319.5,87
1474,312.9,91.4
1475,312.9,91.4
1476,312.9,91.4
1477,312.9,91.4
1478,312.9,91.4
1479,312.9,91.4
1480,312.9,91.4
1481,312.9,91.4
1482,312.9,91.4
1483,312.9,91.4
1484,312.9,91.4
1485,312.9,91.4
1486,312.9,91.4
1487,312.9,91.4
1488,312.9,91.4
1489,312.9,91.4
1490,312.9,91.4
1491,312.9,91.4
1492,312.9,91.4
1493,312.9,91.4
1494,312.9,91.4
1495,312.9,91.4
1496,312.9,91.4
1497,312.9,91.4
1498,312.9,91.4
1499,312.9,91.4
1500,312.9,91.4
1501,312.9,91.4
1502,312.9,91.4
1503,312.9,91.4
1504,312.9,91.4
1505,312.9,91.4
1506,312.9,91.4
1507,312.9,91.4
1508,312.9,91.4
1509,312.9,91.4
1510,312.9,91.4
1511,312.9,91.4
1512,312.9,91.4
1513,312.9,91.4
1514,312.9,91.4
1515,312.9,91.4
1516,312.9,91.4
1517,312.9,91.4
1518,312.9,91.4
1519,312.9,91.4
1520,312.9,91.4
1521,312.9,91.4
1522,312.9,91.4
1523,312.9,91.4
1524,312.9,91.4
1525,312.9,91.4
1526,312.9,91.4
1527,312.9,91.4
1528,312.9,91.4
1529,312.9,91.4
1530,312.9,91.4
1531,312.9,91.4
1532,312.9,91.4
1533,312.9,91.4
1534,312.9,91.4
1535,312.9,91.4
1536,312.9,91.4
1537,312.9,91.4
1538,312.9,91.4
1539,312.9,91.4
1540,312.9,91.4
1541,329.1,80.6
1542,329.1,80.6
1543,329.1,80.6
1544,329.1,80.6
1545,329.1,80.6
1546,329.1,80.6
1547,329.1,80.6
1548,329.1,80.6
1549,329.1,80.6
1550,329.1,80.6
1551,329.1,80.6
1552,329.1,80.6
1553,329.1,80.6
1554,329.1,80.6
1555,329.1,80.6
1556,329.1,80.6
1557,329.1,80.6
1558,329.1,80.6
1559,329.1,80.6
1560,329.1,80.6
1561,329.1,80.6
1562,329.1,80.6
1563,329.1,80.6
1564,329.1,80.6
1565,329.1,80.6
1566,329.1,80.6
1567,329.1,80.6
1568,329.1,80.6
1569,329.1,80.6
1570,329.1,80.6
1571,329.1,80.6
1572,329.1,80.6
1573,329.1,80.6
1574,329.1,80.6
1575,329.1,80.6
1576,329.1,80.6
1577,329.1,80.6
1578,329.1,80.6
1579,329.1,80.6
1580,329.1,80.6
1581,326.7,82.2
1582,326.7,82.2
1583,326.7,82.2
1584,326.7,82.2
1585,326.7,82.2
1586,326.7,82.2
1587,326.7,82.2
1588,326.7,82.2
1589,326.7,82.2
1590,326.7,82.2
1591,326.7,82.2
1592,326.7,82.2
1593,326.7,82.2
1594,326.7,82.2
1595,326.7,82.2
1596,326.7,82.2
1597,326.7,82.2
1598,326.7,82.2
1599,326.7,82.2
1600,326.7,82.2
1601,326.7,82.2
1602,326.7,82.2
1603,326.7,82.2
1604,326.7,82.2
1605,326.7,82.2
1606,326.7,82.2
1607,326.7,82.2
1608,326.7,82.2
1609,326.7,82.2
1610,326.7,82.2
1611,326.7,82.2
1612,326.7,82.2
1613,326.7,82.2
1614,326.7,82.2
1615,326.7,82.2
1616,326.7,82.2
1617,326.7,82.2
1618,326.7,82.2
1619,326.7,82.2
1620,323.4,84.4
1621,323.4,84.4
1622,323.4,84.4
1623,323.4,84.4
1624,323.4,84.4
1625,323.4,84.4
1626,323.4,84.4
1627,323.4,84.4
1628,323.4,84.4
1629,323.4,84.4
1630,323.4,84.4
1631,323.4,84.4
1632,323.4,84.4
1633,323.4,84.4
1634,323.4,84.4
1635,323.4,84.4
1636,323.4,84.4
1637,323.4,84.4
1638,323.4,84.4
1639,323.4,84.4
1640,323.4,84.4
1641,323.4,84.4
1642,323.4,84.4
1643,323.4,84.4
1644,323.4,84.4
1645,323.4,84.4
1646,323.4,84.4
1647,323.4,84.4
1648,323.4,84.4
1649,323.4,84.4
1650,323.4,84.4
1651,323.4,84.4
1652,323.4,84.4
1653,323.4,84.4
1654,323.4,84.4
1655,323.4,84.4
1656,323.4,84.4
1657,323.4,84.4
1658,323.4,84.4
1659,323.4,84.4
1660,323.4,84.4
1661,323.4,84.4
1662,323.4,84.4
1663,323.4,84.4
1664,323.4,84.4
1665,323.4,84.4
1666,323.4,84.4
1667,323.4,84.4
1668,323.4,84.4
1669,323.4,84.4
1670,323.4,84.4
1671,323.4,84.4
1672,323.4,84.4
1673,323.4,84.4
1674,323.4,84.4
1675,323.4,84.4
1676,334.5,77
1677,334.5,77
1678,334.5,77
1679,334.5,77
1680,334.5,77
1681,334.5,77
1682,334.5,77
1683,334.5,77
1684,334.5,77
1685,334.5,77
1686,334.5,77
1687,334.5,77
1688,334.5,77
1689,334.5,77
1690,334.5,77
1691,334.5,77
1692,334.5,77
1693,334.5,77
1694,334.5,77
1695,334.5,77
1696,334.5,77
1697,334.5,77
1698,334.5,77
1699,334.5,77
1700,334.5,77
1701,334.5,77
1702,334.5,77
1703,334.5,77
1704,334.5,77
1705,334.5,77
1706,334.5,77
1707,334.5,77
1708,334.5,77
1709,334.5,77
1710,334.5,77
1711,334.5,77
1712,334.5,77
1713,334.5,77
1714,334.5,77
1715,334.5,77
1716,334.5,77
1717,334.5,77
1718,334.5,77
1719,334.5,77
1720,334.5,77
1721,334.5,77
1722,334.5,77
1723,334.5,77
1724,334.5,77
1725,334.5,77
1726,334.5,77
1727,334.5,77
1728,324,84
1729,324,84
1730,324,84
1731,324,84
1732,324,84
1733,324,84
1734,324,84
1735,324,84
1736,324,84
1737,324,84
1738,324,84
1739,324,84
1740,324,84
1741,324,84
1742,324,84
1743,324,84
1744,324,84
1745,324,84
1746,324,84
1747,324,84
1748,324,84
1749,324,84
1750,324,84
1751,324,84
1752,324,84
1753,324,84
1754,324,84
1755,324,84
1756,324,84
1757,324,84
1758,324,84
1759,324,84
1760,324,84
1761,324,84
1762,324,84
1763,324,84
1764,324,84
1765,324,84
1766,324,84
1767,324,84
1768,324,84
1769,324,84
1770,324,84
1771,324,84
1772,324,84
1773,324,84
1774,324,84
1775,324,84
1776,324,84
1777,324,84
1778,324,84
1779,324,84
1780,324,84
1781,324,84
1782,324,84
1783,324,84
1784,324,84
1785,324,84
1786,320.7,86.2
1787,320.7,86.2
1788,320.7,86.2
1789,320.7,86.2
1790,320.7,86.2
1791,320.7,86.2
1792,320.7,86.2
1793,320.7,86.2
1794,320.7,86.2
1795,320.7,86.2
1796,320.7,86.2
1797,320.7,86.2
1798,320.7,86.2
1799,320.7,86.2
1800,320.7,86.2
1801,320.7,86.2
1802,320.7,86.2
1803,320.7,86.2
1804,320.7,86.2
1805,320.7,86.2
1806,320.7,86.2
1807,320.7,86.2
1808,320.7,86.2
1809,320.7,86.2
1810,320.7,86.2
1811,320.7,86.2
1812,320.7,86.2
1813,320.7,86.2
1814,320.7,86.2
1815,320.7,86.2
1816,320.7,86.2
1817,320.7,86.2
1818,320.7,86.2
1819,320.7,86.2
1820,320.7,86.2
1821,320.7,86.2
1822,320.7,86.2
1823,320.7,86.2
1824,320.7,86.2
1825,320.7,86.2
1826,320.7,86.2
1827,320.7,86.2
1828,320.7,86.2
1829,320.7,86.2
1830,320.7,86.2
1831,320.7,86.2
1832,320.7,86.2
1833,320.7,86.2
1834,320.7,86.2
1835,320.7,86.2
1836,320.7,86.2
1837,320.7,86.2
1838,320.7,86.2
1839,315.9,89.4
1840,315.9,89.4
1841,315.9,89.4
1842,315.9,89.4
1843,315.9,89.4
1844,315.9,89.4
1845,315.9,89.4
1846,315.9,89.4
1847,315.9,89.4
1848,315.9,89.4
1849,315.9,89.4
1850,315.9,89.4
1851,315.9,89.4
1852,315.9,89.4
1853,315.9,89.4
1854,315.9,89.4
1855,315.9,89.4
1856,315.9,89.4
1857,315.9,89.4
1858,315.9,89.4
1859,315.9,89.4
1860,315.9,89.4
1861,315.9,89.4
1862,315.9,89.4
1863,315.9,89.4
1864,315.9,89.4
1865,315.9,89.4
1866,315.9,89.4
1867,315.9,89.4
1868,315.9,89.4
1869,315.9,89.4
1870,315.9,89.4
1871,315.9,89.4
1872,315.9,89.4
1873,315.9,89.4
1874,315.9,89.4
1875,315.9,89.4
1876,315.9,89.4
1877,315.9,89.4
1878,315.9,89.4
1879,315.9,89.4
1880,315.9,89.4
1881,315.9,89.4
1882,315.9,89.4
1883,315.9,89.4
1884,315.9,89.4
1885,315.9,89.4
1886,315.9,89.4
1887,305.1,96.6
1888,305.1,96.6
1889,305.1,96.6
1890,305.1,96.6
1891,305.1,96.6
1892,305.1,96.6
1893,305.1,96.6
1894,305.1,96.6
1895,305.1,96.6
1896,305.1,96.6
1897,305.1,96.6
1898,305.1,96.6
1899,305.1,96.6
1900,305.1,96.6
1901,305.1,96.6
1902,305.1,96.6
1903,305.1,96.6
1904,305.1,96.6
1905,305.1,96.6
1906,305.1,96.6
1907,305.1,96.6
1908,305.1,96.6
1909,305.1,96.6
1910,305.1,96.6
1911,305.1,96.6
1912,305.1,96.6
1913,305.1,96.6
1914,305.1,96.6
1915,305.1,96.6
1916,305.1,96.6
1917,305.1,96.6
1918,305.1,96.6
1919,305.1,96.6
1920,305.1,96.6
1921,305.1,96.6
1922,305.1,96.6
1923,305.1,96.6
1924,305.1,96.6
1925,305.1,96.6
1926,305.1,96.6
1927,305.1,96.6
1928,305.1,96.6
1929,305.1,96.6
1930,305.1,96.6
1931,305.1,96.6
1932,305.1,96.6
1933,305.1,96.6
1934,305.1,96.6
1935,305.1,96.6
1936,305.1,96.6
1937,305.1,96.6
1938,307.2,95.2
1939,307.2,95.2
1940,307.2,95.2
1941,307.2,95.2
1942,307.2,95.2
1943,307.2,95.2
1944,307.2,95.2
1945,307.2,95.2
1946,307.2,95.2
1947,307.2,95.2
1948,307.2,95.2
1949,307.2,95.2
1950,307.2,95.2
1951,307.2,95.2
1952,307.2,95.2
1953,307.2,95.2
1954,307.2,95.2
1955,307.2,95.2
1956,307.2,95.2
1957,307.2,95.2
1958,307.2,95.2
1959,307.2,95.2
1960,307.2,95.2
1961,307.2,95.2
1962,307.2,95.2
1963,307.2,95.2
1964,307.2,95.2
1965,307.2,95.2
1966,307.2,95.2
1967,307.2,95.2
1968,307.2,95.2
1969,307.2,95.2
1970,307.2,95.2
1971,307.2,95.2
1972,307.2,95.2
1973,307.2,95.2
1974,307.2,95.2
1975,307.2,95.2
1976,307.2,95.2
1977,295.2,103.2
1978,295.2,103.2
1979,295.2,103.2
1980,295.2,103.2
1981,295.2,103.2
1982,295.2,103.2
1983,295.2,103.2
1984,295.2,103.2
1985,295.2,103.2
1986,295.2,103.2
1987,295.2,103.2
1988,295.2,103.2
1989,295.2,103.2
1990,295.2,103.2
1991,295.2,103.2
1992,295.2,103.2
1993,295.2,103.2
1994,295.2,103.2
1995,295.2,103.2
1996,285,110
1997,285,110
1998,285,110
1999,285,110
2000,285,110
2001,285,110
2002,285,110
2003,285,110
2004,285,110
2005,285,110
2006,285,110
2007,285,110
2008,285,110
2009,285,110
2010,285,110
2011,285,110
2012,285,110
2013,285,110
2014,285,110
2015,285,110
2016,285,110
2017,285,110
2018,285,110
2019,285,110
2020,285,110
2021,285,110
2022,285,110
2023,285,110
2024,285,110
2025,285,110
2026,285,110
2027,285,110
2028,285,110
2029,285,110
2030,285,110
2031,285,110
2032,285,110
2033,285,110
2034,285,110
2035,285,110
2036,285,110
2037,285,110
2038,285,110
2039,285,110
2040,285,110
2041,285,110
2042,285,110
2043,285,110
2044,285,110
2045,285,110
2046,285,110
2047,285,110
2048,285,110
2049,285,110
2050,285,110
2051,285,110
2052,285,110
2053,285,110
2054,285,110
2055,285,110
2056,285,110
2057,285,110
2058,285,110
2059,285,110
2060,282.3,111.8
2061,282.3,111.8
2062,282.3,111.8
2063,282.3,111.8
2064,282.3,111.8
2065,282.3,111.8
2066,282.3,111.8
2067,282.3,111.8
2068,282.3,111.8
2069,282.3,111.8
2070,282.3,111.8
2071,282.3,111.8
2072,282.3,111.8
2073,282.3,111.8
2074,282.3,111.8
2075,282.3,111.8
2076,282.3,111.8
2077,282.3,111.8
2078,282.3,111.8
2079,282.3,111.8
2080,282.3,111.8
2081,282.3,111.8
2082,282.3,111.8
2083,282.3,111.8
2084,282.3,111.8
2085,282.3,111.8
2086,282.3,111.8
2087,282.3,111.8
2088,282.3,111.8
2089,282.3,111.8
2090,282.3,111.8
2091,282.3,111.8
2092,282.3,111.8
2093,282.3,111.8
2094,282.3,111.8
2095,282.3,111.8
2096,282.3,111.8
2097,282.3,111.8
2098,282.3,111.8
2099,282.3,111.8
2100,293.7,104.2
2101,293.7,104.2
2102,293.7,104.2
2103,293.7,104.2
2104,280.5,113
2105,280.5,113
2106,280.5,113
2107,280.5,113
2108,280.5,113
2109,280.5,113
2110,280.5,113
2111,280.5,113
2112,280.5,113
2113,280.5,113
2114,280.5,113
2115,280.5,113
2116,280.5,113
2117,280.5,113
2118,280.5,113
2119,280.5,113
2120,287.7,108.2
2121,287.7,108.2
2122,287.7,108.2
2123,287.7,108.2
2124,287.7,108.2
2125,287.7,108.2
2126,287.7,108.2
2127,287.7,108.2
2128,287.7,108.2
2129,287.7,108.2
2130,287.7,108.2
2131,287.7,108.2
2132,287.7,108.2
2133,287.7,108.2
2134,287.7,108.2
2135,287.7,108.2
2136,287.7,108.2
2137,287.7,108.2
2138,287.7,108.2
2139,287.7,108.2
2140,287.7,108.2
2141,287.7,108.2
2142,287.7,108.2
2143,287.7,108.2
2144,287.7,108.2
2145,287.7,108.2
2146,287.7,108.2
2147,287.7,108.2
2148,287.7,108.2
2149,287.7,108.2
2150,287.7,108.2
2151,287.7,108.2
2152,287.7,108.2
2153,287.7,108.2
2154,287.7,108.2
2155,287.7,108.2
2156,287.7,108.2
2157,287.7,108.2
2158,287.7,108.2
2159,287.7,108.2
2160,287.7,108.2
2161,287.7,108.2
2162,287.7,108.2
2163,287.7,108.2
2164,287.7,108.2
2165,287.7,108.2
2166,287.7,108.2
2167,287.7,108.2
2168,287.7,108.2
2169,287.7,108.2
2170,287.7,108.2
2171,287.7,108.2
2172,287.7,108.2
2173,287.7,108.2
2174,287.7,108.2
2175,287.7,108.2
2176,287.7,108.2
2177,287.7,108.2
2178,287.7,108.2
2179,287.7,108.2
2180,287.7,108.2
2181,287.7,108.2
2182,286.2,109.2
2183,286.2,109.2
2184,286.2,109.2
2185,286.2,109.2
2186,286.2,109.2
2187,286.2,109.2
2188,286.2,109.2
2189,286.2,109.2
2190,286.2,109.2
2191,286.2,109.2
2192,286.2,109.2
2193,286.2,109.2
2194,286.2,109.2
2195,286.2,109.2
2196,286.2,109.2
2197,286.2,109.2
2198,286.2,109.2
2199,286.2,109.2
2200,286.2,109.2
2201,286.2,109.2
2202,286.2,109.2
2203,286.2,109.2
2204,286.2,109.2
2205,286.2,109.2
2206,286.2,109.2
2207,286.2,109.2
2208,286.2,109.2
2209,286.2,109.2
2210,286.2,109.2
2211,286.2,109.2
2212,286.2,109.2
2213,286.2,109.2
2214,286.2,109.2
2215,286.2,109.2
2216,286.2,109.2
2217,286.2,109.2
2218,286.2,109.2
2219,286.2,109.2
2220,286.2,109.2
2221,286.2,109.2
2222,286.2,109.2
2223,286.2,109.2
2224,286.2,109.2
2225,286.2,109.2
2226,286.2,109.2
2227,286.2,109.2
2228,286.2,109.2
2229,286.2,109.2
2230,286.2,109.2
2231,286.2,109.2
2232,286.2,109.2
2233,286.2,109.2
2234,286.2,109.2
2235,286.2,109.2
2236,286.2,109.2
2237,286.2,109.2
2238,286.2,109.2
2239,280.2,113.2
2240,280.2,113.2
2241,280.2,113.2
2242,280.2,113.2
2243,280.2,113.2
2244,280.2,113.2
2245,280.2,113.2
2246,280.2,113.2
2247,280.2,113.2
2248,280.2,113.2
2249,280.2,113.2
2250,280.2,113.2
2251,280.2,113.2
2252,280.2,113.2
2253,280.2,113.2
2254,280.2,113.2
2255,280.2,113.2
2256,280.2,113.2
2257,280.2,113.2
2258,280.2,113.2
2259,280.2,113.2
2260,280.2,113.2
2261,280.2,113.2
2262,280.2,113.2
2263,280.2,113.2
2264,280.2,113.2
2265,280.2,113.2
2266,280.2,113.2
2267,280.2,113.2
2268,280.2,113.2
2269,280.2,113.2
2270,280.2,113.2
2271,280.2,113.2
2272,280.2,113.2
2273,280.2,113.2
2274,280.2,113.2
2275,280.2,113.2
2276,280.2,113.2
2277,280.2,113.2
2278,280.2,113.2
2279,280.2,113.2
2280,280.2,113.2
2281,280.2,113.2
2282,280.2,113.2
2283,280.2,113.2
2284,280.2,113.2
2285,288.9,107.4
2286,288.9,107.4
2287,288.9,107.4
2288,279.3,113.8
2289,279.3,113.8
2290,279.3,113.8
2291,279.3,113.8
2292,279.3,113.8
2293,279.3,113.8
2294,279.3,113.8
2295,279.3,113.8
2296,279.3,113.8
2297,279.3,113.8
2298,279.3,113.8
2299,279.3,113.8
2300,279.3,113.8
2301,279.3,113.8
2302,279.3,113.8
2303,279.3,113.8
2304,279.3,113.8
2305,279.3,113.8
2306,279.3,113.8
2307,279.3,113.8
2308,279.3,113.8
2309,276.3,115.8
2310,276.3,115.8
2311,276.3,115.8
2312,276.3,115.8
2313,276.3,115.8
2314,276.3,115.8
2315,276.3,115.8
2316,276.3,115.8
2317,276.3,115.8
2318,276.3,115.8
2319,276.3,115.8
2320,276.3,115.8
2321,276.3,115.8
2322,276.3,115.8
2323,276.3,115.8
2324,276.3,115.8
2325,276.3,115.8
2326,276.3,115.8
2327,276.3,115.8
2328,276.3,115.8
2329,276.3,115.8
2330,276.3,115.8
2331,276.3,115.8
2332,276.3,115.8
2333,276.3,115.8
2334,276.3,115.8
2335,276.3,115.8
2336,276.3,115.8
2337,276.3,115.8
2338,276.3,115.8
2339,276.3,115.8
2340,276.3,115.8
2341,276.3,115.8
2342,276.3,115.8
2343,276.3,115.8
2344,276.3,115.8
2345,276.3,115.8
2346,276.3,115.8
2347,276.3,115.8
2348,276.3,115.8
2349,276.3,115.8
2350,276.3,115.8
2351,276.3,115.8
2352,276.3,115.8
2353,276.3,115.8
2354,276.3,115.8
2355,276.3,115.8
2356,276.3,115.8
2357,276.3,115.8
2358,276.3,115.8
2359,276.3,115.8
2360,276.3,115.8
2361,276.3,115.8
2362,276.3,115.8
2363,276.3,115.8
2364,276.3,115.8
2365,276.3,115.8
2366,276.3,115.8
2367,276.3,115.8
2368,276.3,115.8
2369,276.3,115.8
2370,276.3,115.8
2371,276.3,115.8
2372,276.3,115.8
2373,276.3,115.8
2374,276.3,115.8
2375,282.9,111.4
2376,282.9,111.4
2377,282.9,111.4
2378,282.9,111.4
2379,282.9,111.4
2380,282.9,111.4
2381,282.9,111.4
2382,282.9,111.4
2383,282.9,111.4
2384,282.9,111.4
2385,282.9,111.4
2386,282.9,111.4
2387,282.9,111.4
2388,282.9,111.4
2389,282.9,111.4
2390,282.9,111.4
2391,282.9,111.4
2392,282.9,111.4
2393,282.9,111.4
2394,282.9,111.4
2395,282.9,111.4
2396,282.9,111.4
2397,282.9,111.4
2398,282.9,111.4
2399,282.9,111.4
2400,282.9,111.4
2401,282.9,111.4
2402,282.9,111.4
2403,282.9,111.4
2404,282.9,111.4
2405,282.9,111.4
2406,284.7,110.2
2407,284.7,110.2
2408,284.7,110.2
2409,279.3,113.8
2410,279.3,113.8
2411,279.3,113.8
2412,279.3,113.8
2413,279.3,113.8
2414,279.3,113.8
2415,279.3,113.8
2416,279.3,113.8
2417,279.3,113.8
2418,279.3,113.8
2419,279.3,113.8
2420,279.3,113.8
2421,279.3,113.8
2422,279.3,113.8
2423,279.3,113.8
2424,279.3,113.8
2425,279.3,113.8
2426,279.3,113.8
2427,279.3,113.8
2428,279.3,113.8
2429,279.3,113.8
2430,279.3,113.8
2431,279.3,113.8
2432,279.3,113.8
2433,279.3,113.8
2434,279.3,113.8
2435,279.3,113.8
2436,279.3,113.8
2437,279.3,113.8
2438,287.4,108.4
2439,287.4,108.4
2440,287.4,108.4
2441,287.4,108.4
2442,287.4,108.4
2443,287.4,108.4
2444,287.4,108.4
2445,287.4,108.4
2446,287.4,108.4
2447,287.4,108.4
2448,287.4,108.4
2449,287.4,108.4
2450,287.4,108.4
2451,287.4,108.4
2452,287.4,108.4
2453,287.4,108.4
2454,287.4,108.4
2455,287.4,108.4
2456,287.4,108.4
2457,287.4,108.4
2458,287.4,108.4
2459,287.4,108.4
2460,287.4,108.4
2461,287.4,108.4
2462,287.4,108.4
2463,287.4,108.4
2464,287.4,108.4
2465,287.4,108.4
2466,287.4,108.4
2467,287.4,108.4
2468,287.4,108.4
2469,287.4,108.4
2470,287.4,108.4
2471,287.4,108.4
2472,285.3,109.8
2473,285.3,109.8
2474,285.3,109.8
2475,285.3,109.8
2476,285.3,109.8
2477,285.3,109.8
2478,285.3,109.8
2479,285.3,109.8
2480,285.3,109.8
2481,285.3,109.8
2482,285.3,109.8
2483,285.3,109.8
2484,285.3,109.8
2485,285.3,109.8
2486,285.3,109.8
2487,285.3,109.8
2488,285.3,109.8
2489,285.3,109.8
2490,285.3,109.8
2491,285.3,109.8
2492,285.3,109.8
2493,285.3,109.8
2494,285.3,109.8
2495,285.3,109.8
2496,285.3,109.8
2497,285.3,109.8
2498,285.3,109.8
2499,285.3,109.8
2500,285.3,109.8
2501,285.3,109.8
2502,285.3,109.8
2503,285.3,109.8
2504,285.3,109.8
2505,285.3,109.8
2506,285.3,109.8
2507,285.3,109.8
2508,285.3,109.8
2509,285.3,109.8
2510,285.3,109.8
2511,285.3,109.8
2512,285.3,109.8
2513,285.3,109.8
2514,285.3,109.8
2515,285.3,109.8
2516,285.3,109.8
2517,285.3,109.8
2518,285.3,109.8
2519,285.3,109.8
2520,285.3,109.8
2521,285.3,109.8
2522,285.3,109.8
2523,285.3,109.8
2524,285.3,109.8
2525,281.7,112.2
2526,281.7,112.2
2527,281.7,112.2
2528,281.7,112.2
2529,281.7,112.2
2530,281.7,112.2
2531,281.7,112.2
2532,281.7,112.2
2533,281.7,112.2
2534,281.7,112.2
2535,281.7,112.2
2536,281.7,112.2
2537,281.7,112.2
2538,281.7,112.2
2539,281.7,112.2
2540,281.7,112.2
2541,281.7,112.2
2542,281.7,112.2
2543,281.7,112.2
2544,281.7,112.2
2545,281.7,112.2
2546,281.7,112.2
2547,281.7,112.2
2548,281.7,112.2
2549,281.7,112.2
2550,281.7,112.2
2551,281.7,112.2
2552,281.7,112.2
2553,281.7,112.2
2554,281.7,112.2
2555,281.7,112.2
2556,281.7,112.2
2557,281.7,112.2
2558,281.7,112.2
2559,281.7,112.2
2560,281.7,112.2
2561,281.7,112.2
2562,281.7,112.2
2563,281.7,112.2
2564,281.7,112.2
2565,281.7,112.2
2566,281.7,112.2
2567,281.7,112.2
2568,281.7,112.2
2569,281.7,112.2
2570,281.7,112.2
2571,281.7,112.2
2572,281.7,112.2
2573,281.7,112.2
2574,281.7,112.2
2575,281.7,112.2
2576,281.7,112.2
2577,281.7,112.2
2578,281.7,112.2
2579,281.7,112.2
2580,281.7,112.2
2581,281.7,112.2
2582,286.5,109
2583,286.5,109
2584,286.5,109
2585,286.5,109
2586,286.5,109
2587,286.5,109
2588,286.5,109
2589,286.5,109
2590,286.5,109
2591,286.5,109
2592,286.5,109
2593,286.5,109
2594,286.5,109
2595,286.5,109
2596,286.5,109
2597,286.5,109
2598,286.5,109
2599,286.5,109
2600,286.5,109
2601,286.5,109
2602,286.5,109
2603,286.5,109
2604,286.5,109
2605,286.5,109
2606,286.5,109
2607,286.5,109
2608,286.5,109
2609,286.5,109
2610,286.5,109
2611,286.5,109
2612,286.5,109
2613,286.5,109
2614,286.5,109
2615,286.5,109
2616,286.5,109
2617,286.5,109
2618,286.5,109
2619,286.5,109
2620,286.5,109
2621,286.5,109
2622,286.5,109
2623,286.5,109
2624,286.5,109
2625,286.5,109
2626,286.5,109
2627,286.5,109
2628,286.5,109
2629,286.5,109
2630,286.5,109
2631,286.5,109
2632,286.5,109
2633,286.5,109
2634,286.5,109
2635,286.5,109
2636,286.5,109
2637,286.5,109
2638,286.5,109
2639,286.5,109
2640,286.5,109
2641,286.5,109
2642,279.9,113.4
2643,279.9,113.4
2644,279.9,113.4
2645,279.9,113.4
2646,279.9,113.4
2647,279.9,113.4
2648,279.9,113.4
2649,279.9,113.4
2650,279.9,113.4
2651,279.9,113.4
2652,279.9,113.4
2653,279.9,113.4
2654,279.9,113.4
2655,279.9,113.4
2656,279.9,113.4
2657,279.9,113.4
2658,279.9,113.4
2659,279.9,113.4
2660,279.9,113.4
2661,279.9,113.4
2662,279.9,113.4
2663,279.9,113.4
2664,279.9,113.4
2665,279.9,113.4
2666,279.9,113.4
2667,279.9,113.4
2668,279.9,113.4
2669,279.9,113.4
2670,279.9,113.4
2671,279.9,113.4
2672,279.9,113.4
2673,279.9,113.4
2674,279.9,113.4
2675,279.9,113.4
2676,279.9,113.4
2677,279.9,113.4
2678,279.9,113.4
2679,279.9,113.4
2680,279.9,113.4
2681,269.1,120.6
2682,269.1,120.6
2683,266.4,122.4
2684,266.4,122.4
2685,266.4,122.4
2686,266.4,122.4
2687,266.4,122.4
2688,266.4,122.4
2689,266.4,122.4
2690,266.4,122.4
2691,266.4,122.4
2692,266.4,122.4
2693,266.4,122.4
2694,266.4,122.4
2695,266.4,122.4
2696,266.4,122.4
2697,266.4,122.4
2698,266.4,122.4
2699,266.4,122.4
2700,266.4,122.4
2701,266.4,122.4
2702,266.4,122.4
2703,266.4,122.4
2704,266.4,122.4
2705,266.4,122.4
2706,266.4,122.4
2707,266.4,122.4
2708,266.4,122.4
2709,266.4,122.4
2710,266.4,122.4
2711,266.4,122.4
2712,266.4,122.4
2713,266.4,122.4
2714,266.4,122.4
2715,266.4,122.4
2716,266.4,122.4
2717,266.4,122.4
2718,266.4,122.4
2719,266.4,122.4
2720,266.4,122.4
2721,266.4,122.4
2722,266.4,122.4
2723,266.4,122.4
2724,272.4,118.4
2725,272.4,118.4
2726,272.4,118.4
2727,272.4,118.4
2728,272.4,118.4
2729,272.4,118.4
2730,272.4,118.4
2731,272.4,118.4
2732,272.4,118.4
2733,272.4,118.4
2734,272.4,118.4
2735,272.4,118.4
2736,272.4,118.4
2737,272.4,118.4
2738,272.4,118.4
2739,272.4,118.4
2740,272.4,118.4
2741,272.4,118.4
2742,272.4,118.4
2743,272.4,118.4
2744,272.4,118.4
2745,272.4,118.4
2746,272.4,118.4
2747,272.4,118.4
2748,272.4,118.4
2749,272.4,118.4
2750,272.4,118.4
2751,272.4,118.4
2752,272.4,118.4
2753,272.4,118.4
2754,272.4,118.4
2755,257.1,128.6
2756,257.1,128.6
2757,257.1,128.6
2758,257.1,128.6
2759,257.1,128.6
2760,257.1,128.6
2761,257.1,128.6
2762,257.1,128.6
2763,257.1,128.6
2764,257.1,128.6
2765,257.1,128.6
2766,257.1,128.6
2767,257.1,128.6
2768,257.1,128.6
2769,257.1,128.6
2770,257.1,128.6
2771,257.1,128.6
2772,257.1,128.6
2773,257.1,128.6
2774,257.1,128.6
2775,257.1,128.6
