t_sec,symbol,bid,bid_size,ask,ask_size
101.945,S1,210.50,1000,800.00,1080
101.986,S1,210.50,1000,800.00,980
102.167,S1,210.50,1000,800.00,880
102.308,S1,210.50,1000,800.00,870
102.359,S1,210.50,1000,800.00,1870
102.379,S1,210.50,1000,800.00,1770
102.509,S1,210.50,1000,800.00,1760
102.559,S1,210.50,1000,800.00,1660
102.662,S1,210.50,1000,800.00,1650
102.756,S1,210.50,1000,800.00,1550
102.867,S1,210.50,1000,800.00,1540
102.937,S1,210.50,1000,800.00,1440
103.111,S1,210.50,1000,800.00,1340
103.293,S1,210.50,1000,800.00,1240
103.677,S1,210.50,1000,800.00,1140
104.494,S1,210.50,1000,800.00,140
105.694,S1,210.50,1000,800.00,1140
106.969,S1,210.50,1000,800.00,1040
107.190,S1,210.50,1000,800.00,940
107.421,S1,210.50,1000,800.00,840
107.604,S1,210.50,1000,800.00,740
107.794,S1,210.50,1000,800.00,640
107.966,S1,210.50,1000,800.00,540
108.139,S1,210.50,1000,800.00,440
108.200,S1,210.50,1000,800.00,1440
108.320,S1,210.50,1000,800.00,1340
108.502,S1,210.50,1000,800.00,1240
108.682,S1,210.50,1000,800.00,1140
108.876,S1,210.50,1000,800.00,1040
109.046,S1,210.50,1000,800.00,940
109.238,S1,210.50,1000,800.00,840
109.429,S1,210.50,1000,800.00,740
110.010,S1,210.50,1000,800.00,1740
110.475,S1,210.50,1000,800.00,740
111.342,S1,210.50,1000,800.00,1740
111.759,S1,300.00,100,800.00,1740
112.792,S1,300.00,100,800.00,1640
112.993,S1,300.00,100,800.00,1540
113.185,S1,300.00,100,800.00,1440
114.328,S1,300.00,100,800.00,440
114.965,S1,350.00,1000,800.00,440
115.772,S1,350.00,1000,800.00,1440
116.105,S1,350.00,1000,800.00,440
117.453,S1,350.00,1000,1000.00,2110
117.709,S1,350.00,1000,800.00,1000
119.131,S1,350.00,1000,1000.00,2110
119.556,S1,350.00,1000,1000.00,1110
120.555,S1,350.00,1000,1000.00,110
121.294,S1,350.00,1000,800.00,1000
121.395,S1,350.00,1000,1000.00,110
121.466,S1,350.00,1000,5000.00,110
121.773,S1,350.00,1000,79000.00,120
121.962,S1,350.00,1000,100000.00,1945
122.063,S1,350.00,1000,800.00,1000
122.284,S1,350.00,1000,100000.00,1945
122.305,S1,350.00,1000,100000.00,945
122.478,S1,350.00,1000,,
122.632,S1,350.00,1000,800.00,100
122.810,S1,350.00,1000,,
123.248,S1,350.00,1000,800.00,1000
123.458,S1,350.00,1000,,
124.126,S1,350.00,1000,800.00,1000
125.280,S1,350.00,1000,,
126.242,S1,700.00,100,,
127.144,S1,700.00,100,800000.00,1000
127.279,S1,700.00,100,800000.00,990
127.929,S1,700.00,100,800000.00,980
128.675,S1,700.00,100,800000.00,1980
128.777,S1,700.00,100,800000.00,1970
129.413,S1,700.00,100,5000.00,1000
129.413,S1,700.00,100,5000.00,990
130.055,S1,700.00,100,5000.00,980
130.075,S1,700.00,90,5000.00,980
130.527,S1,700.00,90,5000.00,880
130.690,S1,700.00,90,5000.00,870
130.932,S1,700.00,90,800.00,1000
131.055,S1,700.00,90,800.00,990
131.450,S1,700.00,90,800.00,980
131.723,S1,700.00,90,800.00,970
131.745,S1,700.00,90,800.00,470
131.937,S1,700.00,90,5000.00,840
131.978,S1,700.00,90,5000.00,830
132.149,S1,700.00,90,5000.00,330
132.330,S1,700.00,90,800000.00,1810
132.492,S1,700.00,90,800000.00,1800
132.522,S1,700.00,90,800000.00,1300
132.676,S1,700.00,90,800000.00,800
132.860,S1,700.00,90,800000.00,300
132.910,S1,700.00,90,800000.00,290
133.042,S1,700.00,90,8000000.00,790
133.414,S1,700.00,90,8000000.00,290
133.718,S1,1000.00,1000,8000000.00,290
133.992,S1,1000.00,1000,,
135.529,S1,1000.00,990,,
136.535,S1,1000.00,990,700000.00,10
136.807,S1,1000.00,990,5000.00,1000
138.513,S1,1000.00,990,5000.00,830
145.952,S1,1000.00,790,5000.00,830
146.364,S1,1000.00,780,5000.00,830
146.525,S1,1000.00,770,5000.00,830
146.707,S1,1000.00,760,5000.00,830
146.849,S1,1000.00,760,5000.00,1830
147.111,S1,1000.00,750,5000.00,1830
147.343,S1,1000.00,740,5000.00,1830
148.632,S1,1000.00,739,5000.00,1830
152.762,S1,1200.00,100,5000.00,1830
154.988,S1,1200.00,99,5000.00,1830
155.492,S1,1200.00,98,5000.00,1830
155.858,S1,1200.00,97,5000.00,1830
156.328,S1,1200.00,96,5000.00,1830
156.701,S1,1200.00,95,5000.00,1830
156.973,S1,1200.00,94,5000.00,1830
157.225,S1,1200.00,93,5000.00,1830
157.461,S1,1200.00,92,5000.00,1830
157.745,S1,1200.00,91,5000.00,1830
158.017,S1,1200.00,90,5000.00,1830
158.310,S1,1200.00,89,5000.00,1830
158.783,S1,1200.00,88,5000.00,1830
159.242,S1,1200.00,87,5000.00,1830
160.182,S1,1000.00,726,5000.00,1830
160.757,S1,810.00,726,5000.00,1830
161.932,S1,1300.00,1000,5000.00,1830
162.575,S1,1300.00,990,5000.00,1830
163.535,S1,1300.00,990,2000.00,1000
164.997,S1,1300.00,990,2000.00,990
165.331,S1,1300.00,990,2000.00,980
165.833,S1,1300.00,990,2000.00,970
166.055,S1,1300.00,988,2000.00,970
166.206,S1,1300.00,988,2000.00,960
166.478,S1,1300.00,988,2000.00,950
166.671,S1,1300.00,988,2000.00,940
166.877,S1,1300.00,988,2000.00,930
167.071,S1,1300.00,988,2000.00,920
167.294,S1,1300.00,988,2000.00,910
167.486,S1,1300.00,988,2000.00,900
167.687,S1,1300.00,988,2000.00,890
167.878,S1,1300.00,988,2000.00,880
168.042,S1,1300.00,988,2000.00,870
168.224,S1,1300.00,988,2000.00,860
168.387,S1,1300.00,988,2000.00,850
168.558,S1,1300.00,988,2000.00,840
168.739,S1,1300.00,988,2000.00,830
169.023,S1,1300.00,988,2000.00,820
169.325,S1,1300.00,988,2000.00,810
169.486,S1,1300.00,988,2000.00,800
169.677,S1,1300.00,988,2000.00,790
169.981,S1,1300.00,988,2000.00,780
170.090,S1,1300.00,988,2000.00,770
170.161,S1,1300.00,988,2000.00,760
170.221,S1,1300.00,988,5000.00,1590
170.292,S1,1300.00,988,5000.00,1580
170.455,S1,1300.00,988,5000.00,1570
170.545,S1,1300.00,988,5000.00,1560
170.665,S1,1300.00,988,5000.00,1550
170.738,S1,1300.00,988,5000.00,1540
170.880,S1,1300.00,988,5000.00,1530
170.940,S1,1300.00,988,5000.00,1520
171.081,S1,1300.00,988,5000.00,1510
171.161,S1,1300.00,988,5000.00,1500
171.291,S1,1300.00,988,5000.00,1490
171.572,S1,1300.00,988,5000.00,1480
171.691,S1,1300.00,988,5000.00,1470
171.762,S1,1300.00,988,5000.00,1460
171.862,S1,1300.00,988,5000.00,1360
171.881,S1,1300.00,988,5000.00,1350
171.922,S1,1300.00,978,5000.00,1350
171.963,S1,1300.00,978,5000.00,1340
172.074,S1,1300.00,978,5000.00,340
172.134,S1,1300.00,978,1500.00,1000
172.155,S1,1300.00,978,1500.00,990
172.164,S1,1300.00,978,1500.00,890
172.316,S1,1300.00,978,1500.00,790
172.418,S1,1300.00,978,1500.00,780
172.500,S1,1300.00,978,1500.00,680
172.540,S1,1300.00,978,1500.00,670
172.607,S1,1300.00,978,1500.00,660
172.636,S1,1300.00,978,1500.00,560
172.738,S1,1300.00,978,1500.00,550
172.801,S1,1300.00,978,1500.00,450
172.822,S1,1300.00,978,1500.00,440
172.964,S1,1300.00,978,1500.00,340
173.024,S1,1300.00,978,1500.00,330
173.104,S1,1300.00,978,1500.00,230
173.225,S1,1300.00,978,1500.00,220
173.265,S1,1300.00,978,1500.00,120
173.428,S1,1300.00,978,1500.00,110
173.428,S1,1300.00,978,1500.00,10
173.589,S1,1300.00,978,5000.00,340
173.599,S1,1300.00,978,5000.00,240
173.761,S1,1300.00,978,5000.00,140
173.831,S1,1300.00,978,2000.00,1000
173.861,S1,1300.00,778,2000.00,1000
173.942,S1,1300.00,778,2000.00,990
173.994,S1,1300.00,778,2000.00,980
174.537,S1,1300.00,778,2000.00,970
174.709,S1,1300.00,778,2000.00,960
174.953,S1,1300.00,778,2000.00,860
175.064,S1,1300.00,778,700000.00,10
175.173,S1,1300.00,778,1000000.00,2010
175.214,S1,1300.00,768,1000000.00,2010
175.345,S1,1300.00,768,1000000.00,1910
175.477,S1,1300.00,768,1000000.00,1810
175.528,S1,1300.00,768,1000000.00,1710
175.688,S1,1300.00,768,1000000.00,1610
175.879,S1,1300.00,768,1000000.00,1510
175.910,S1,1300.00,768,2000.00,1000
176.061,S1,1300.00,768,2000.00,900
176.241,S1,1300.00,768,2000.00,800
176.412,S1,1300.00,768,2000.00,700
176.604,S1,1300.00,768,2000.00,600
176.804,S1,1300.00,768,2000.00,500
176.864,S1,1300.00,768,1000000.00,10
177.015,S1,1300.00,768,8000000.00,910
177.256,S1,1300.00,768,8000000.00,810
177.428,S1,1300.00,768,8000000.00,710
177.651,S1,1300.00,768,8000000.00,610
177.802,S1,1400.00,1000,8000000.00,610
177.812,S1,1400.00,1000,8000000.00,510
177.953,S1,1400.00,1000,1500.00,10
179.024,S1,1400.00,1000,8000000.00,420
179.195,S1,1400.00,1000,8000000.00,320
179.261,S1,1400.00,1000,9999999.00,320
179.391,S1,1400.00,1000,9999999.00,220
179.553,S1,1400.00,1000,9999999.00,120
179.735,S1,1400.00,1000,9999999.00,20
179.836,S1,1400.00,1000,9999999.00,10
179.905,S1,1400.00,1000,10000000.00,1000
179.916,S1,1400.00,1000,10000000.00,900
180.016,S1,1400.00,1000,10000000.00,890
180.076,S1,1400.00,1000,10000000.00,790
180.106,S1,1400.00,1000,10000000.00,780
180.227,S1,1400.00,1000,10000000.00,770
180.247,S1,1400.00,1000,10000000.00,670
180.308,S1,1400.00,1000,10000000.00,660
180.430,S1,1400.00,1000,10000000.00,650
180.430,S1,1400.00,1000,10000000.00,550
180.511,S1,1400.00,1000,10000000.00,540
180.645,S1,1400.00,1000,10000000.00,530
180.728,S1,1400.00,1000,10000000.00,520
180.830,S1,1400.00,1000,10000000.00,510
180.931,S1,1400.00,1000,10000000.00,500
181.033,S1,1400.00,1000,10000000.00,490
181.134,S1,1400.00,1000,10000000.00,480
181.233,S1,1400.00,1000,10000000.00,470
181.305,S1,1400.00,1000,10000000.00,460
181.427,S1,1400.00,1000,10000000.00,450
181.510,S1,1400.00,1000,10000000.00,440
181.672,S1,1400.00,1000,10000000.00,430
182.014,S1,1400.00,1000,10000000.00,420
182.075,S1,1400.00,1000,10000000.00,410
182.252,S1,1400.00,990,10000000.00,410
182.293,S1,1400.00,990,10000000.00,400
182.473,S1,1400.00,990,10000000.00,390
183.067,S1,1400.00,990,10000000.00,380
183.178,S1,1400.00,990,10000000.00,370
183.259,S1,1400.00,990,10000000.00,360
183.340,S1,1400.00,790,10000000.00,360
183.360,S1,1400.00,790,10000000.00,350
183.462,S1,1400.00,790,10000000.00,340
184.237,S1,1400.00,790,9999999.00,1000
184.796,S1,1400.00,790,9999999.00,900
185.169,S1,1400.00,790,9999999.00,800
185.343,S1,1400.00,790,9999999.00,700
185.353,S1,1900.00,10,9999999.00,700
185.374,S1,1900.00,10,2000.00,10
185.575,S1,1900.00,10,9999999.00,610
185.940,S1,1900.00,10,9999999.00,510
186.173,S1,1900.00,10,9999999.00,410
186.381,S1,1900.00,10,9999999.00,310
186.628,S1,1900.00,10,9999999.00,210
186.832,S1,1900.00,10,9999999.00,110
187.045,S1,1900.00,10,9999999.00,10
187.323,S1,1900.00,10,10000000.00,250
187.636,S1,1900.00,10,10000000.00,150
187.818,S1,1900.00,9,10000000.00,150
187.849,S1,1900.00,9,10000000.00,50
188.079,S1,1900.00,9,,
188.445,S1,1900.00,8,,
189.022,S1,1900.00,7,,
189.412,S1,1900.00,6,,
189.592,S1,1900.00,5,,
189.794,S1,1900.00,4,,
189.875,S1,1900.00,4,9999999.00,1000
189.946,S1,1900.00,3,9999999.00,1000
190.048,S1,1900.00,3,1000000.00,1000
190.159,S1,1900.00,3,1000000.00,900
190.483,S1,1900.00,2,1000000.00,900
190.604,S1,1900.00,1,1000000.00,900
190.704,S1,1500.00,2000,1000000.00,900
190.794,S1,1500.00,1999,1000000.00,900
190.895,S1,1500.00,1998,1000000.00,900
190.997,S1,1500.00,1997,1000000.00,900
191.099,S1,1500.00,1996,1000000.00,900
191.159,S1,1500.00,1995,1000000.00,900
191.260,S1,1500.00,1994,1000000.00,900
191.351,S1,1500.00,1993,1000000.00,900
191.446,S1,1500.00,1992,1000000.00,900
191.547,S1,1500.00,1991,1000000.00,900
191.647,S1,1500.00,1990,1000000.00,900
191.708,S1,1500.00,1989,1000000.00,900
191.748,S1,1500.00,1988,1000000.00,900
191.799,S1,1500.00,1988,1000000.00,1900
191.849,S1,1500.00,1987,1000000.00,1900
192.019,S1,1500.00,1986,1000000.00,1900
192.173,S1,1500.00,1985,1000000.00,1900
192.263,S1,1500.00,1985,1000000.00,2900
192.303,S1,1500.00,1984,1000000.00,2900
192.313,S1,1500.00,1984,1000000.00,2890
192.952,S1,1500.00,1984,1000000.00,2790
193.145,S1,1500.00,1984,1000000.00,2690
193.337,S1,1500.00,1984,1000000.00,2590
193.531,S1,2000.00,1000,1000000.00,2590
194.646,S1,2000.00,1000,1000000.00,3590
195.592,S1,2000.00,1000,500000.00,1000
196.069,S1,2000.00,1000,500000.00,900
196.302,S1,2000.00,1000,500000.00,800
196.492,S1,2000.00,1000,500000.00,700
196.662,S1,2000.00,1000,500000.00,600
196.823,S1,2000.00,1000,500000.00,500
196.995,S1,2000.00,1000,500000.00,400
197.188,S1,2000.00,1000,500000.00,300
197.359,S1,2000.00,1000,500000.00,200
197.540,S1,2000.00,1000,500000.00,100
197.732,S1,2000.00,1000,1000000.00,3590
197.915,S1,2000.00,1000,1000000.00,3490
198.098,S1,2000.00,1000,1000000.00,3390
198.280,S1,2000.00,1000,1000000.00,3290
198.504,S1,2000.00,1000,1000000.00,3190
198.870,S1,2000.00,1000,20000.00,10
198.991,S1,2000.00,990,20000.00,10
201.568,S1,2000.00,990,1000000.00,2200
201.680,S1,2500.00,100,1000000.00,2200
201.862,S1,2500.00,200,1000000.00,2200
202.428,S1,2500.00,300,1000000.00,2200
202.609,S1,2500.00,400,1000000.00,2200
202.659,S1,2500.00,400,1000000.00,1200
202.789,S1,2500.00,500,1000000.00,1200
202.930,S1,2500.00,600,1000000.00,1200
203.063,S1,2500.00,700,1000000.00,1200
203.215,S1,2500.00,800,1000000.00,1200
203.346,S1,2000.00,790,1000000.00,1200
203.366,S1,2500.00,100,1000000.00,1200
203.388,S1,2500.00,100,1000000.00,200
203.520,S1,2500.00,200,1000000.00,200
203.550,S1,2000.00,490,1000000.00,200
203.711,S1,2500.00,100,1000000.00,200
203.843,S1,2500.00,200,1000000.00,200
204.004,S1,2500.00,300,1000000.00,200
204.167,S1,2500.00,400,1000000.00,200
204.206,S1,2500.00,400,1000000.00,1200
204.459,S1,2500.00,400,15000.00,1000
205.239,S1,2500.00,400,15000.00,2000
205.735,S1,2500.00,400,15000.00,1000
207.548,S1,1600.00,1890,15000.00,1000
207.730,S1,2500.00,100,15000.00,1000
207.911,S1,2500.00,200,15000.00,1000
208.083,S1,2500.00,300,15000.00,1000
208.243,S1,2500.00,400,15000.00,1000
210.031,S1,3000.00,1000,15000.00,1000
210.474,S1,2500.00,400,15000.00,1000
210.674,S1,2500.00,390,15000.00,1000
214.081,S1,2500.00,390,100000.00,100
215.698,S1,3000.00,1000,100000.00,100
216.622,S1,3000.00,1000,15000.00,1000
217.169,S1,3000.00,1000,15000.00,2000
218.754,S1,3000.00,1000,5500.00,100
221.513,S1,3000.00,999,5500.00,100
222.971,S1,3000.00,999,5500.00,1100
224.044,S1,3600.00,1000,5500.00,1100
225.591,S1,3600.00,1000,5500.00,100
227.218,S1,3600.00,1000,15000.00,3100
228.651,S1,3600.00,1000,15000.00,2100
229.870,S1,3600.00,1000,15000.00,1100
232.771,S1,3600.00,999,15000.00,1100
237.374,S1,4000.00,1000,15000.00,1100
239.917,S1,4000.00,1000,13500.00,1000
240.284,S1,4000.00,1000,13500.00,995
247.239,S1,4000.00,900,13500.00,995
250.339,S1,3600.00,899,13500.00,995
252.739,S1,3000.00,2898,13500.00,995
254.268,S1,3000.00,2897,13500.00,995
254.420,S1,3000.00,2887,13500.00,995
256.961,S1,3000.00,2886,13500.00,995
258.669,S1,3000.00,2886,15000.00,1095
261.075,S1,3000.00,2876,15000.00,1095
261.869,S1,3000.00,2876,10000.00,500
262.608,S1,3000.00,2875,10000.00,500
262.874,S1,3000.00,2875,15000.00,845
267.603,S1,3000.00,2874,15000.00,845
267.754,S1,3000.00,2864,15000.00,845
268.026,S1,3000.00,2864,14000.00,1000
269.749,S1,5000.00,10,14000.00,1000
272.568,S1,5000.00,9,14000.00,1000
273.176,S1,5000.00,8,14000.00,1000
273.832,S1,3000.00,3064,14000.00,1000
275.354,S1,3000.00,3063,14000.00,1000
275.667,S1,3000.00,3062,14000.00,1000
276.007,S1,3000.00,3061,14000.00,1000
276.309,S1,3000.00,3060,14000.00,1000
276.541,S1,3000.00,3059,14000.00,1000
276.953,S1,3000.00,3058,14000.00,1000
277.185,S1,3000.00,3058,13000.00,10
277.296,S1,3000.00,3057,13000.00,10
277.691,S1,3000.00,3056,13000.00,10
278.026,S1,3000.00,3055,13000.00,10
278.363,S1,3000.00,3054,13000.00,10
281.313,S1,3000.00,3154,13000.00,10
283.236,S1,5000.00,10,13000.00,10
285.076,S1,3000.00,3154,13000.00,10
285.501,S1,3000.00,3144,13000.00,10
285.906,S1,3000.00,3134,13000.00,10
286.220,S1,3000.00,3124,13000.00,10
286.442,S1,3000.00,3114,13000.00,10
286.593,S1,3000.00,3114,14000.00,260
286.677,S1,3000.00,3104,14000.00,260
286.879,S1,3000.00,3094,14000.00,260
287.082,S1,3000.00,3084,14000.00,260
287.263,S1,3000.00,3074,14000.00,260
287.455,S1,3000.00,3064,14000.00,260
288.343,S1,3500.00,1000,14000.00,260
290.546,S1,3500.00,990,14000.00,260
290.861,S1,3500.00,990,10000.00,1000
290.929,S1,3500.00,980,10000.00,1000
291.344,S1,3500.00,970,10000.00,1000
291.645,S1,3500.00,960,10000.00,1000
291.913,S1,3500.00,950,10000.00,1000
292.409,S1,3650.00,250,10000.00,1000
292.811,S1,3650.00,240,10000.00,1000
293.230,S1,3650.00,230,10000.00,1000
293.982,S1,3650.00,220,10000.00,1000
294.604,S1,3650.00,210,10000.00,1000
295.147,S1,3650.00,200,10000.00,1000
295.838,S1,3650.00,190,10000.00,1000
296.383,S1,3650.00,180,10000.00,1000
298.046,S1,3650.00,170,10000.00,1000
299.427,S1,3650.00,120,10000.00,1000
299.579,S1,3700.00,1000,10000.00,1000
299.719,S1,3700.00,950,10000.00,1000
299.990,S1,3700.00,900,10000.00,1000
300.260,S1,3700.00,850,10000.00,1000
300.320,S1,3700.00,810,10000.00,1000
300.532,S1,3700.00,760,10000.00,1000
300.845,S1,3700.00,710,10000.00,1000
301.410,S1,3700.00,660,10000.00,1000
301.699,S1,3700.00,610,10000.00,1000
301.991,S1,3700.00,560,10000.00,1000
302.232,S1,3700.00,510,10000.00,1000
302.619,S1,3700.00,460,10000.00,1000
302.754,S1,3700.00,450,10000.00,1000
302.855,S1,3700.00,400,10000.00,1000
304.046,S1,3700.00,390,10000.00,1000
304.760,S1,3700.00,390,9999.00,1000
304.822,S1,3500.00,460,9999.00,1000
306.602,S1,3500.00,410,9999.00,1000
307.102,S1,3500.00,360,9999.00,1000
307.677,S1,3500.00,310,9999.00,1000
308.071,S1,3500.00,260,9999.00,1000
308.223,S1,3500.00,250,9999.00,1000
308.529,S1,3500.00,200,9999.00,1000
308.681,S1,3500.00,190,9999.00,1000
308.731,S1,3500.00,190,9000.00,1000
308.813,S1,3500.00,190,8000.00,1000
308.913,S1,3500.00,140,8000.00,1000
309.337,S1,3500.00,130,8000.00,1000
309.397,S1,3500.00,80,8000.00,1000
309.961,S1,3500.00,30,8000.00,1000
310.316,S1,3500.00,30,8000.00,1005
310.386,S1,3500.00,30,4000.00,1
311.288,S1,3000.00,2594,4000.00,1
311.600,S1,3000.00,2594,8000.00,906
312.321,S1,3200.00,1000,8000.00,906
312.381,S1,3200.00,950,8000.00,906
312.543,S1,3200.00,940,8000.00,906
312.714,S1,3200.00,890,8000.00,906
312.970,S1,3200.00,880,8000.00,906
313.001,S1,3200.00,840,8000.00,906
313.061,S1,3200.00,790,8000.00,906
313.234,S1,3200.00,780,8000.00,906
313.378,S1,3200.00,730,8000.00,906
313.580,S1,3200.00,720,8000.00,906
313.721,S1,3200.00,670,8000.00,906
313.822,S1,3200.00,660,8000.00,906
313.915,S1,3200.00,620,8000.00,906
314.057,S1,3200.00,610,8000.00,906
314.158,S1,3200.00,560,8000.00,906
314.248,S1,3200.00,550,8000.00,906
314.468,S1,3200.00,540,8000.00,906
314.507,S1,3200.00,490,8000.00,906
314.659,S1,3200.00,490,4000.00,1
314.668,S1,3200.00,480,4000.00,1
314.829,S1,3200.00,470,4000.00,1
315.011,S1,3200.00,460,4000.00,1
315.112,S1,3200.00,410,4000.00,1
315.205,S1,3200.00,400,4000.00,1
315.421,S1,3200.00,390,4000.00,1
315.714,S1,3200.00,380,4000.00,1
316.028,S1,3200.00,370,4000.00,1
316.430,S1,3200.00,360,4000.00,1
316.651,S1,3200.00,350,4000.00,1
317.463,S1,3200.00,300,4000.00,1
317.927,S1,3200.00,250,4000.00,1
318.367,S1,3200.00,200,4000.00,1
318.890,S1,3200.00,160,4000.00,1
319.213,S1,3200.00,110,4000.00,1
320.024,S1,3200.00,10,4000.00,1
320.045,S1,3050.00,510,4000.00,1
320.644,S1,3050.00,410,4000.00,1
320.990,S1,3050.00,310,4000.00,1
321.222,S1,3050.00,210,4000.00,1
321.476,S1,3050.00,160,4000.00,1
321.759,S1,3050.00,60,4000.00,1
322.364,S1,3000.00,2554,4000.00,1
322.571,S1,3000.00,2654,4000.00,1
322.591,S1,3000.00,2554,4000.00,1
322.601,S1,3200.00,1000,4000.00,1
322.785,S1,3200.00,950,4000.00,1
322.805,S1,3200.00,850,4000.00,1
323.038,S1,3200.00,750,4000.00,1
323.287,S1,3200.00,650,4000.00,1
323.388,S1,3200.00,600,4000.00,1
323.521,S1,3200.00,500,4000.00,1
323.805,S1,3200.00,450,4000.00,1
324.073,S1,3200.00,400,4000.00,1
324.437,S1,3200.00,350,4000.00,1
324.761,S1,3200.00,300,4000.00,1
325.204,S1,3200.00,250,4000.00,1
325.379,S1,3200.00,150,4000.00,1
325.571,S1,3200.00,50,4000.00,1
325.783,S1,3100.00,1950,4000.00,1
325.944,S1,3100.00,1900,4000.00,1
325.974,S1,3100.00,1800,4000.00,1
326.157,S1,3100.00,1760,4000.00,1
326.178,S1,3100.00,1660,4000.00,1
326.382,S1,3100.00,1560,4000.00,1
326.548,S1,3100.00,1510,4000.00,1
326.588,S1,3100.00,1410,4000.00,1
326.771,S1,3100.00,1310,4000.00,1
326.951,S1,3100.00,1210,4000.00,1
327.054,S1,3100.00,1160,4000.00,1
327.155,S1,3100.00,1060,4000.00,1
327.356,S1,3100.00,960,4000.00,1
327.565,S1,3100.00,860,4000.00,1
327.576,S1,3100.00,810,4000.00,1
327.781,S1,3100.00,710,4000.00,1
327.893,S1,3100.00,1710,4000.00,1
327.914,S1,3100.00,1660,4000.00,1
327.975,S1,3100.00,1560,4000.00,1
328.127,S1,3100.00,1510,4000.00,1
328.199,S1,3100.00,1410,4000.00,1
328.372,S1,3100.00,1360,4000.00,1
328.413,S1,3100.00,1260,4000.00,1
328.708,S1,3100.00,1160,4000.00,1
328.768,S1,3100.00,1110,4000.00,1
328.949,S1,3100.00,1010,4000.00,1
328.970,S1,3100.00,960,4000.00,1
329.142,S1,3100.00,860,4000.00,1
329.142,S1,3100.00,810,4000.00,1
329.313,S1,3100.00,760,4000.00,1
329.334,S1,3100.00,660,4000.00,1
329.566,S1,3100.00,560,4000.00,1
329.645,S1,3100.00,510,4000.00,1
329.758,S1,3100.00,410,4000.00,1
329.839,S1,3100.00,360,4000.00,1
329.900,S1,3100.00,1360,4000.00,1
329.941,S1,3100.00,1260,4000.00,1
330.044,S1,3100.00,1210,4000.00,1
330.144,S1,3100.00,1110,4000.00,1
330.245,S1,3100.00,1060,4000.00,1
330.275,S1,3100.00,60,4000.00,1
330.345,S1,3000.00,2514,4000.00,1
330.458,S1,3000.00,2464,4000.00,1
330.570,S1,3000.00,2364,4000.00,1
330.670,S1,3000.00,2314,4000.00,1
330.769,S1,3000.00,2214,4000.00,1
330.919,S1,3000.00,2314,4000.00,1
330.930,S1,3000.00,2264,4000.00,1
330.980,S1,3000.00,2164,4000.00,1
331.121,S1,3000.00,2264,4000.00,1
331.141,S1,3000.00,2214,4000.00,1
331.181,S1,3000.00,2114,4000.00,1
331.333,S1,3000.00,2214,4000.00,1
331.364,S1,3000.00,2164,4000.00,1
331.394,S1,3000.00,2064,4000.00,1
331.555,S1,3000.00,2014,4000.00,1
331.595,S1,3000.00,1914,4000.00,1
331.755,S1,3000.00,1864,4000.00,1
331.826,S1,3000.00,1764,4000.00,1
331.926,S1,3000.00,1724,4000.00,1
331.947,S1,3000.00,1674,4000.00,1
332.007,S1,3000.00,1574,4000.00,1
332.118,S1,3000.00,1574,3200.00,1
332.148,S1,3000.00,1524,3200.00,1
332.197,S1,3000.00,1424,3200.00,1
332.401,S1,3000.00,1324,3200.00,1
332.511,S1,3000.00,1274,3200.00,1
332.581,S1,3000.00,1174,3200.00,1
332.732,S1,3000.00,1124,3200.00,1
332.762,S1,3000.00,1024,3200.00,1
332.913,S1,3000.00,974,3200.00,1
332.974,S1,3000.00,874,3200.00,1
333.125,S1,3000.00,824,3200.00,1
333.166,S1,3000.00,724,3200.00,1
333.349,S1,3000.00,624,3200.00,1
333.531,S1,3000.00,524,3200.00,1
333.723,S1,3000.00,424,3200.00,1
333.915,S1,3000.00,324,3200.00,1
334.084,S1,3000.00,274,3200.00,1
334.105,S1,3000.00,174,3200.00,1
334.124,S1,3000.00,274,3200.00,1
334.266,S1,3000.00,374,3200.00,1
334.296,S1,3000.00,274,3200.00,1
334.296,S1,3000.00,224,3200.00,1
334.496,S1,3000.00,124,3200.00,1
334.596,S1,3000.00,224,3200.00,1
334.707,S1,3000.00,124,3200.00,1
334.829,S1,3000.00,74,3200.00,1
334.849,S1,3000.00,174,3200.00,1
334.909,S1,3000.00,74,3200.00,1
335.008,S1,3000.00,174,3200.00,1
335.090,S1,3000.00,74,3200.00,1
335.292,S1,2600.00,974,3200.00,1
335.494,S1,2600.00,874,3200.00,1
335.693,S1,2600.00,774,3200.00,1
335.886,S1,2600.00,674,3200.00,1
336.077,S1,2600.00,574,3200.00,1
336.198,S1,2600.00,1074,3200.00,1
336.289,S1,2600.00,974,3200.00,1
336.501,S1,2600.00,874,3200.00,1
336.611,S1,2600.00,874,3200.00,101
336.611,S1,2600.00,824,3200.00,101
336.712,S1,2600.00,724,3200.00,101
336.915,S1,2600.00,624,3200.00,101
336.935,S1,2600.00,584,3200.00,101
337.149,S1,2600.00,484,3200.00,101
337.261,S1,2600.00,434,3200.00,101
337.332,S1,2600.00,334,3200.00,101
337.516,S1,2600.00,234,3200.00,101
337.686,S1,2600.00,134,3200.00,101
337.860,S1,2600.00,34,3200.00,101
337.962,S1,2200.00,984,3200.00,101
338.067,S1,2200.00,884,3200.00,101
338.128,S1,2200.00,884,3000.00,1000
338.290,S1,2200.00,784,3000.00,1000
338.491,S1,2200.00,684,3000.00,1000
338.705,S1,2200.00,584,3000.00,1000
338.816,S1,2200.00,544,3000.00,1000
