id,t_sec,symbol,price,qty,taker_side,buyer,seller,bid,ask
837,355.915,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
838,355.925,S1,1000.00,50,sell,T-034,T-030,1000.00,2500.00
839,356.122,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
840,356.274,S1,1000.00,50,sell,T-034,T-030,1000.00,2500.00
841,356.601,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
842,356.630,S1,1000.00,50,sell,T-034,T-030,1000.00,2500.00
843,356.943,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
844,356.943,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
845,356.983,S1,1000.00,2,sell,T-034,T-030,1000.00,2500.00
846,356.983,S1,1000.00,48,sell,T-034,T-030,1000.00,2500.00
847,357.134,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
848,357.364,S1,1000.00,50,sell,T-034,T-030,1000.00,2500.00
849,357.487,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
850,357.548,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
851,357.761,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
852,357.914,S1,1000.00,50,sell,T-034,T-030,1000.00,2500.00
853,357.994,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
854,358.254,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
855,358.425,S1,1000.00,50,sell,T-034,T-030,1000.00,2500.00
856,358.475,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
857,358.694,S1,1000.00,100,sell,T-034,T-009,1000.00,2500.00
858,358.918,S1,1000.00,2,sell,T-034,T-009,1000.00,2500.00
859,358.918,S1,900.00,98,sell,T-003,T-009,1000.00,2500.00
860,358.979,S1,900.00,50,sell,T-003,T-030,900.00,2500.00
861,359.120,S1,900.00,100,sell,T-003,T-009,900.00,2500.00
862,359.334,S1,900.00,100,sell,T-003,T-009,900.00,2500.00
863,359.558,S1,900.00,100,sell,T-003,T-009,900.00,2500.00
864,359.681,S1,900.00,50,sell,T-003,T-030,900.00,2500.00
865,359.781,S1,900.00,100,sell,T-003,T-009,900.00,2500.00
866,359.992,S1,900.00,100,sell,T-003,T-009,900.00,2500.00
867,360.193,S1,900.00,100,sell,T-003,T-009,900.00,2500.00
868,360.386,S1,900.00,50,sell,T-003,T-030,900.00,2500.00
869,360.406,S1,900.00,100,sell,T-003,T-009,900.00,2500.00
870,360.618,S1,900.00,52,sell,T-003,T-009,900.00,2500.00
871,360.618,S1,810.00,48,sell,T-026,T-009,900.00,2500.00
872,360.810,S1,810.00,100,sell,T-026,T-009,810.00,2500.00
873,360.830,S1,810.00,50,sell,T-026,T-030,810.00,2500.00
874,361.013,S1,810.00,100,sell,T-026,T-009,810.00,2500.00
875,361.215,S1,810.00,100,sell,T-026,T-009,810.00,2500.00
876,361.479,S1,810.00,100,sell,T-026,T-009,810.00,2500.00
877,361.748,S1,810.00,100,sell,T-026,T-009,810.00,2500.00
878,362.097,S1,810.00,100,sell,T-026,T-009,810.00,2500.00
879,362.138,S1,810.00,28,sell,T-026,T-009,810.00,2500.00
880,362.138,S1,500.00,72,sell,T-032,T-009,810.00,2500.00
881,362.568,S1,500.00,28,sell,T-032,T-009,500.00,2500.00
882,362.568,S1,500.00,10,sell,T-032,T-009,500.00,2500.00
883,362.568,S1,500.00,10,sell,T-032,T-009,500.00,2500.00
884,362.568,S1,200.00,52,sell,T-003,T-009,500.00,2500.00
885,362.568,S1,200.00,100,sell,T-003,T-009,200.00,2500.00
886,363.133,S1,200.00,100,sell,T-003,T-009,200.00,2500.00
887,363.133,S1,200.00,100,sell,T-003,T-009,200.00,2500.00
888,363.708,S1,2500.00,250,buy,T-035,T-013,200.00,2500.00
889,363.708,S1,3000.00,750,buy,T-035,T-003,200.00,2500.00
890,363.849,S1,200.00,100,sell,T-003,T-009,200.00,3000.00
891,364.851,S1,200.00,100,sell,T-003,T-009,200.00,3000.00
892,364.851,S1,200.00,100,sell,T-003,T-009,200.00,3000.00
893,364.851,S1,200.00,100,sell,T-003,T-009,200.00,3000.00
894,364.881,S1,200.00,100,sell,T-003,T-009,200.00,3000.00
895,364.890,S1,200.00,100,sell,T-003,T-009,200.00,3000.00
896,364.890,S1,200.00,48,sell,T-003,T-009,200.00,3000.00
897,364.890,S1,110.00,52,sell,T-026,T-009,200.00,3000.00
898,366.817,S1,110.00,100,sell,T-026,T-009,110.00,3000.00
899,367.159,S1,110.00,848,sell,T-026,T-006,110.00,3000.00
900,367.159,S1,105.00,100,sell,T-026,T-006,110.00,3000.00
901,367.159,S1,100.00,52,sell,T-025,T-006,110.00,3000.00
902,370.476,S1,3000.00,100,buy,T-041,T-003,300.00,3000.00
903,374.637,S1,350.00,50,sell,T-010,T-030,350.00,2750.00
904,374.881,S1,350.00,50,sell,T-010,T-030,350.00,2750.00
905,375.063,S1,350.00,50,sell,T-010,T-030,350.00,2750.00
906,375.325,S1,350.00,50,sell,T-010,T-030,350.00,2750.00
907,375.597,S1,350.00,50,sell,T-010,T-030,350.00,2750.00
908,375.812,S1,350.00,50,sell,T-010,T-030,350.00,2750.00
909,376.022,S1,350.00,50,sell,T-010,T-030,350.00,2700.00
910,376.234,S1,350.00,50,sell,T-010,T-030,350.00,2700.00
911,376.449,S1,350.00,50,sell,T-010,T-030,350.00,2700.00
912,376.685,S1,350.00,50,sell,T-010,T-030,350.00,2700.00
913,377.355,S1,350.00,50,sell,T-010,T-030,350.00,2700.00
914,377.600,S1,350.00,50,sell,T-010,T-030,350.00,2700.00
915,377.832,S1,350.00,50,sell,T-010,T-030,350.00,2700.00
916,378.043,S1,350.00,50,sell,T-010,T-030,350.00,2700.00
917,378.275,S1,500.00,50,sell,T-003,T-030,500.00,2700.00
918,378.497,S1,500.00,50,sell,T-003,T-030,500.00,2700.00
919,378.720,S1,500.00,50,sell,T-003,T-030,500.00,2700.00
920,378.921,S1,500.00,50,sell,T-003,T-030,500.00,2700.00
921,379.150,S1,500.00,50,sell,T-003,T-030,500.00,2700.00
922,379.365,S1,500.00,50,sell,T-003,T-030,500.00,2700.00
923,379.566,S1,700.00,50,sell,T-040,T-030,700.00,2700.00
924,379.586,S1,2700.00,100,buy,T-035,T-038,700.00,2700.00
925,379.586,S1,2750.00,900,buy,T-035,T-015,700.00,2700.00
926,379.757,S1,700.00,50,sell,T-040,T-030,700.00,2750.00
927,381.757,S1,2500.00,100,buy,T-009,T-013,500.00,2500.00
928,381.910,S1,2500.00,100,buy,T-041,T-013,500.00,2500.00
929,387.574,S1,500.00,50,sell,T-003,T-030,500.00,1500.00
930,387.744,S1,500.00,40,sell,T-003,T-014,500.00,1500.00
931,388.250,S1,500.00,50,sell,T-003,T-030,500.00,1500.00
932,388.767,S1,500.00,50,sell,T-003,T-030,500.00,1500.00
933,389.171,S1,500.00,50,sell,T-003,T-030,500.00,1500.00
934,389.591,S1,500.00,50,sell,T-003,T-030,500.00,1500.00
935,389.924,S1,500.00,50,sell,T-003,T-030,500.00,1500.00
936,390.266,S1,500.00,50,sell,T-003,T-030,500.00,1500.00
937,390.459,S1,1500.00,100,buy,T-041,T-003,500.00,1500.00
938,390.630,S1,500.00,50,sell,T-003,T-030,500.00,1500.00
939,392.438,S1,1500.00,100,buy,T-041,T-003,500.00,1500.00
940,393.410,S1,1500.00,100,buy,T-041,T-003,500.00,1500.00
941,394.738,S1,600.00,1,buy,T-041,T-034,500.00,600.00
942,394.738,S1,1500.00,99,buy,T-041,T-003,500.00,600.00
943,395.967,S1,1500.00,100,buy,T-041,T-003,500.00,1500.00
944,398.065,S1,600.00,1,buy,T-041,T-034,500.00,600.00
945,398.065,S1,1500.00,99,buy,T-041,T-003,500.00,600.00
946,398.856,S1,1500.00,100,buy,T-041,T-003,500.00,1500.00
947,399.543,S1,1500.00,100,buy,T-041,T-003,500.00,1500.00
948,400.169,S1,1500.00,100,buy,T-041,T-003,500.00,1500.00
949,401.205,S1,1500.00,100,buy,T-041,T-003,500.00,1500.00
950,402.250,S1,1500.00,2,buy,T-041,T-003,550.00,1500.00
951,402.250,S1,1500.00,98,buy,T-041,T-003,550.00,1500.00
952,402.900,S1,1500.00,100,buy,T-041,T-003,550.00,1500.00
953,403.991,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
954,407.485,S1,700.00,10,sell,T-007,T-030,700.00,1400.00
955,407.485,S1,700.00,10,sell,T-007,T-030,700.00,1400.00
956,407.485,S1,700.00,10,sell,T-007,T-030,700.00,1400.00
957,407.485,S1,700.00,10,sell,T-007,T-030,700.00,1400.00
958,407.485,S1,700.00,10,sell,T-007,T-030,700.00,1400.00
959,408.387,S1,700.00,10,sell,T-007,T-030,700.00,1000.00
960,408.387,S1,700.00,10,sell,T-007,T-030,700.00,1000.00
961,408.387,S1,700.00,10,sell,T-007,T-030,700.00,1000.00
962,408.387,S1,700.00,10,sell,T-007,T-030,700.00,1000.00
963,408.387,S1,700.00,10,sell,T-007,T-030,700.00,1000.00
964,408.829,S1,700.00,10,sell,T-007,T-030,700.00,1000.00
965,408.829,S1,700.00,10,sell,T-007,T-030,700.00,1000.00
966,408.829,S1,700.00,10,sell,T-007,T-030,700.00,1000.00
967,408.829,S1,700.00,10,sell,T-007,T-030,700.00,1000.00
968,408.829,S1,550.00,10,sell,T-012,T-030,700.00,1000.00
969,409.220,S1,550.00,50,sell,T-012,T-030,550.00,1000.00
970,409.625,S1,550.00,50,sell,T-012,T-030,550.00,1000.00
971,410.017,S1,550.00,50,sell,T-012,T-030,550.00,1000.00
972,410.374,S1,550.00,50,sell,T-012,T-030,550.00,1000.00
973,410.934,S1,550.00,50,sell,T-012,T-030,550.00,1000.00
974,410.974,S1,1000.00,1000,buy,T-035,T-023,550.00,1000.00
975,411.146,S1,550.00,50,sell,T-012,T-030,550.00,1000.00
976,411.652,S1,550.00,50,sell,T-012,T-030,550.00,1000.00
977,411.831,S1,550.00,50,sell,T-012,T-030,550.00,1000.00
978,412.044,S1,550.00,10,sell,T-012,T-006,550.00,1000.00
979,416.067,S1,700.00,40,sell,T-010,T-014,700.00,1000.00
980,417.643,S1,1000.00,100,buy,T-041,T-023,700.00,1000.00
981,417.815,S1,1000.00,100,buy,T-041,T-023,700.00,1000.00
982,418.003,S1,1000.00,100,buy,T-041,T-023,700.00,1000.00
983,418.145,S1,1000.00,100,buy,T-041,T-023,700.00,1000.00
984,418.295,S1,1000.00,100,buy,T-041,T-023,700.00,1000.00
985,418.508,S1,1000.00,100,buy,T-041,T-023,700.00,1000.00
986,418.599,S1,1000.00,100,buy,T-041,T-023,700.00,1000.00
987,418.749,S1,1000.00,100,buy,T-041,T-023,700.00,1000.00
988,418.901,S1,1000.00,100,buy,T-041,T-023,700.00,1000.00
989,419.184,S1,1000.00,100,buy,T-041,T-023,700.00,1000.00
990,419.355,S1,1400.00,100,buy,T-041,T-013,700.00,1400.00
991,419.557,S1,1400.00,100,buy,T-041,T-013,700.00,1400.00
992,419.636,S1,1400.00,50,buy,T-041,T-013,700.00,1400.00
993,419.636,S1,1500.00,50,buy,T-041,T-003,700.00,1400.00
994,419.789,S1,900.00,100,buy,T-041,T-038,700.00,900.00
995,419.930,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
996,420.083,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
997,420.225,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
998,420.366,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
999,423.870,S1,1000.00,10,buy,T-041,T-006,700.00,1000.00
1000,423.870,S1,1500.00,90,buy,T-041,T-003,700.00,1000.00
1001,424.053,S1,700.00,40,sell,T-010,T-014,700.00,1500.00
1002,424.153,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1003,424.284,S1,1500.00,62,buy,T-041,T-003,700.00,1500.00
1004,424.284,S1,1500.00,38,buy,T-041,T-003,700.00,1500.00
1005,424.422,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1006,424.543,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1007,424.684,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1008,424.825,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1009,424.945,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1010,425.067,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1011,425.322,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1012,425.445,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1013,425.578,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1014,425.721,S1,1500.00,62,buy,T-041,T-003,700.00,1500.00
1015,425.721,S1,1500.00,38,buy,T-041,T-003,700.00,1500.00
1016,425.851,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1017,425.982,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1018,426.113,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1019,426.244,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1020,426.508,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1021,426.628,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1022,426.769,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1023,426.993,S1,1500.00,100,buy,T-041,T-003,700.00,1500.00
1024,429.512,S1,700.00,1,sell,T-010,T-011,700.00,900.00
1025,431.653,S1,700.00,40,sell,T-010,T-014,700.00,900.00
1026,439.674,S1,800.00,40,sell,T-023,T-014,800.00,900.00
1027,446.606,S1,800.00,100,sell,T-023,T-041,800.00,1300.00
1028,447.423,S1,800.00,350,sell,T-023,T-030,800.00,1300.00
1029,447.866,S1,1300.00,100,buy,T-010,T-038,800.00,1300.00
1030,447.866,S1,1400.00,350,buy,T-010,T-013,800.00,1300.00
1031,447.866,S1,1450.00,500,buy,T-010,T-015,800.00,1300.00
1032,447.866,S1,1500.00,50,buy,T-010,T-003,800.00,1300.00
1033,450.515,S1,800.00,350,sell,T-023,T-030,800.00,1500.00
1034,451.172,S1,800.00,100,sell,T-023,T-041,800.00,1500.00
1035,451.243,S1,800.00,60,sell,T-023,T-030,800.00,1500.00
1036,451.243,S1,800.00,290,sell,T-023,T-030,800.00,1500.00
1037,454.530,S1,1300.00,100,buy,T-010,T-038,900.00,1300.00
1038,454.530,S1,1500.00,112,buy,T-010,T-003,900.00,1300.00
1039,454.530,S1,1500.00,788,buy,T-010,T-003,900.00,1300.00
1040,456.075,S1,950.00,100,sell,T-039,T-041,950.00,1500.00
1041,457.440,S1,950.00,100,sell,T-039,T-041,950.00,1500.00
1042,457.742,S1,950.00,350,sell,T-039,T-030,950.00,1500.00
1043,458.891,S1,1500.00,100,buy,T-034,T-003,950.00,1500.00
1044,459.885,S1,1300.00,100,buy,T-034,T-038,950.00,1300.00
1045,460.338,S1,1500.00,112,buy,T-030,T-003,950.00,1500.00
1046,460.338,S1,1500.00,238,buy,T-030,T-001,950.00,1500.00
1047,460.705,S1,1500.00,350,buy,T-030,T-001,950.00,1500.00
1048,460.959,S1,1500.00,350,buy,T-030,T-001,950.00,1500.00
1049,461.200,S1,1500.00,62,buy,T-030,T-001,950.00,1500.00
1050,461.200,S1,1599.00,288,buy,T-030,T-015,950.00,1500.00
1051,461.425,S1,1599.00,212,buy,T-030,T-015,950.00,1599.00
1052,461.425,S1,1600.00,1,buy,T-030,T-021,950.00,1599.00
1053,461.425,S1,1700.00,137,buy,T-030,T-033,950.00,1599.00
1054,461.667,S1,1700.00,350,buy,T-030,T-033,950.00,1700.00
1055,461.981,S1,1700.00,100,buy,T-034,T-033,950.00,1700.00
1056,462.779,S1,1700.00,350,buy,T-030,T-033,950.00,1700.00
1057,463.280,S1,1700.00,63,buy,T-030,T-033,950.00,1700.00
1058,463.280,S1,2000.00,5,buy,T-030,T-021,950.00,1700.00
1059,463.280,S1,2499.99,282,buy,T-030,T-015,950.00,1700.00
1060,463.930,S1,1300.00,100,buy,T-030,T-038,950.00,1300.00
1061,463.930,S1,2499.99,250,buy,T-030,T-015,950.00,1300.00
1062,464.415,S1,2499.99,350,buy,T-030,T-015,950.00,2499.99
1063,464.810,S1,950.00,40,sell,T-039,T-014,950.00,2499.99
1064,466.924,S1,1000.00,40,sell,T-010,T-014,1000.00,2499.99
1065,470.775,S1,1750.00,150,buy,T-030,T-013,1200.00,1750.00
1066,470.775,S1,2499.99,118,buy,T-030,T-015,1200.00,1750.00
1067,470.775,S1,2500.00,50,buy,T-030,T-004,1200.00,1750.00
1068,470.775,S1,2700.00,32,buy,T-030,T-038,1200.00,1750.00
1069,471.299,S1,2700.00,68,buy,T-030,T-038,1200.00,2700.00
1070,471.299,S1,2750.00,100,buy,T-030,T-015,1200.00,2700.00
1071,471.299,S1,3000.00,150,buy,T-030,T-003,1200.00,2700.00
1072,471.299,S1,3000.00,5,buy,T-030,T-021,1200.00,2700.00
1073,471.299,S1,3000.00,27,buy,T-030,T-026,1200.00,2700.00
1074,473.433,S1,1200.00,10,sell,T-039,T-041,1200.00,3000.00
1075,474.602,S1,1200.00,10,sell,T-039,T-041,1200.00,3000.00
1076,475.847,S1,1200.00,10,sell,T-039,T-041,1200.00,3000.00
1077,477.347,S1,1200.00,10,sell,T-039,T-041,1200.00,3000.00
1078,477.499,S1,1200.00,350,sell,T-039,T-030,1200.00,3000.00
1079,479.808,S1,1500.00,350,sell,T-003,T-030,1500.00,3000.00
1080,480.375,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1081,480.508,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1082,480.709,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1083,480.892,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1084,480.992,S1,1500.00,350,sell,T-003,T-030,1500.00,3000.00
1085,481.072,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1086,481.235,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1087,481.417,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1088,481.567,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1089,481.720,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1090,481.942,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1091,482.053,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1092,482.220,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1093,482.373,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1094,482.535,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1095,482.698,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1096,482.860,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1097,483.016,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1098,483.170,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1099,483.332,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1100,483.513,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1101,483.647,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1102,483.811,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1103,484.040,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1104,484.134,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1105,484.297,S1,1500.00,1,sell,T-003,T-041,1500.00,3000.00
1106,489.805,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1107,489.987,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1108,490.181,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1109,490.333,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1110,490.517,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1111,490.669,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1112,491.019,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1113,491.219,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1114,491.381,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1115,491.542,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1116,491.714,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1117,491.907,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1118,492.059,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1119,492.089,S1,2500.00,350,buy,T-030,T-003,1700.00,2500.00
1120,492.210,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1121,492.432,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1122,492.554,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1123,492.728,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1124,492.960,S1,1700.00,1,sell,T-039,T-041,1700.00,2500.00
1125,493.422,S1,2500.00,350,buy,T-030,T-003,1700.00,2500.00
1126,494.000,S1,2500.00,300,buy,T-030,T-003,1700.00,2500.00
1127,494.000,S1,2500.00,50,buy,T-030,T-003,1700.00,2500.00
1128,496.155,S1,2500.00,350,buy,T-030,T-003,1900.00,2500.00
1129,496.680,S1,2500.00,350,buy,T-030,T-003,1900.00,2500.00
1130,497.144,S1,1900.00,1,sell,T-003,T-041,1900.00,2500.00
1131,497.321,S1,1900.00,1,sell,T-003,T-041,1900.00,2500.00
1132,497.514,S1,1900.00,1,sell,T-003,T-041,1900.00,2500.00
1133,497.707,S1,1900.00,1,sell,T-003,T-041,1900.00,2500.00
1134,497.896,S1,1900.00,1,sell,T-003,T-041,1900.00,2500.00
1135,498.079,S1,1900.00,1,sell,T-003,T-041,1900.00,2500.00
1136,498.290,S1,1900.00,1,sell,T-003,T-041,1900.00,2500.00
1137,498.472,S1,1900.00,1,sell,T-003,T-041,1900.00,2500.00
1138,498.725,S1,1900.00,1,sell,T-003,T-041,1900.00,2500.00
1139,498.866,S1,1900.00,1,sell,T-003,T-041,1900.00,2500.00
1140,498.925,S1,2500.00,250,buy,T-030,T-003,1900.00,2500.00
1141,498.925,S1,2999.00,100,buy,T-030,T-001,1900.00,2500.00
1142,499.057,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1143,499.249,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1144,499.454,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1145,499.675,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1146,499.867,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1147,499.998,S1,2999.00,350,buy,T-030,T-001,1900.00,2999.00
1148,500.088,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1149,500.294,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1150,500.486,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1151,500.689,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1152,500.901,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1153,501.104,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1154,501.396,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1155,501.496,S1,2999.00,350,buy,T-030,T-001,1900.00,2999.00
1156,501.597,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1157,501.865,S1,1900.00,1,sell,T-003,T-041,1900.00,2999.00
1158,501.875,S1,2999.00,200,buy,T-030,T-001,1900.00,2999.00
1159,501.875,S1,3000.00,150,buy,T-030,T-026,1900.00,2999.00
1160,502.007,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1161,502.170,S1,3000.00,350,buy,T-030,T-026,1900.00,3000.00
1162,502.220,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1163,502.431,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1164,502.633,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1165,502.774,S1,3000.00,350,buy,T-030,T-026,1900.00,3000.00
1166,502.916,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1167,503.046,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1168,503.250,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1169,503.435,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1170,503.652,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1171,503.966,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1172,504.098,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1173,504.331,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1174,504.591,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1175,504.826,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1176,505.026,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1177,505.250,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1178,505.442,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1179,505.643,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1180,505.835,S1,1900.00,1,sell,T-003,T-041,1900.00,3000.00
1181,508.203,S1,1900.00,350,sell,T-003,T-030,1900.00,3000.00
1182,508.465,S1,1900.00,607,sell,T-003,T-033,1900.00,3000.00
1183,508.465,S1,1900.00,353,sell,T-003,T-033,1900.00,3000.00
1184,509.012,S1,1900.00,350,sell,T-003,T-030,1900.00,3000.00
1185,509.571,S1,1900.00,297,sell,T-003,T-030,1900.00,3000.00
1186,509.571,S1,1900.00,53,sell,T-003,T-030,1900.00,3000.00
1187,510.134,S1,1900.00,350,sell,T-003,T-030,1900.00,3000.00
1188,510.767,S1,1900.00,350,sell,T-003,T-030,1900.00,3000.00
1189,511.270,S1,1900.00,247,sell,T-003,T-030,1900.00,3000.00
1190,511.270,S1,1700.00,103,sell,T-039,T-030,1900.00,3000.00
1191,511.726,S1,1700.00,350,sell,T-039,T-030,1700.00,3000.00
1192,513.093,S1,1700.00,350,sell,T-039,T-030,1700.00,3000.00
1193,513.858,S1,1700.00,179,sell,T-039,T-030,1700.00,2700.00
1194,513.858,S1,1500.00,171,sell,T-003,T-030,1700.00,2700.00
1195,514.283,S1,1500.00,104,sell,T-003,T-030,1500.00,2700.00
1196,514.283,S1,1500.00,246,sell,T-003,T-030,1500.00,2700.00
1197,514.506,S1,1500.00,350,sell,T-003,T-030,1500.00,2700.00
1198,514.739,S1,1500.00,350,sell,T-003,T-030,1500.00,2700.00
1199,515.327,S1,1500.00,54,sell,T-003,T-030,1500.00,2700.00
1200,515.327,S1,1500.00,296,sell,T-015,T-030,1500.00,2700.00
1201,515.569,S1,1500.00,350,sell,T-015,T-030,1500.00,2700.00
1202,515.790,S1,1500.00,4,sell,T-015,T-030,1500.00,2700.00
1203,515.790,S1,1300.00,346,sell,T-015,T-030,1500.00,2700.00
1204,516.314,S1,1300.00,350,sell,T-015,T-030,1300.00,2700.00
1205,527.044,S1,1400.00,900,sell,T-039,T-030,1400.00,2700.00
1206,527.997,S1,1400.00,100,sell,T-039,T-030,1400.00,2700.00
1207,527.997,S1,1300.00,304,sell,T-015,T-030,1400.00,2700.00
1208,527.997,S1,1000.00,25,sell,T-032,T-030,1400.00,2700.00
1209,527.997,S1,1000.00,471,sell,T-036,T-030,1400.00,2700.00
1210,528.440,S1,1500.00,900,sell,T-001,T-030,1500.00,2700.00
1211,528.949,S1,1500.00,100,sell,T-001,T-030,1500.00,2700.00
1212,528.949,S1,1000.00,529,sell,T-036,T-030,1500.00,2700.00
1213,528.949,S1,1000.00,271,sell,T-003,T-030,1500.00,2700.00
1214,529.362,S1,1000.00,729,sell,T-003,T-030,1000.00,2700.00
1215,529.362,S1,1000.00,171,sell,T-003,T-030,1000.00,2700.00
1216,530.109,S1,1000.00,829,sell,T-003,T-030,1000.00,2700.00
